Name	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes
SLC36A1	5.507794640198701	1.5849625007211599	4.85798099512757	5.68088692071969	6.10013667128545	6.112700132749361	3.6780719051126405	4.49185309632967	2.96347412397489	4.33628338786443	5.5576551547254205	4.80219321694183	3.40599235967584	2.4594316186373	1.32192809488736	1.67807190511264	5.25171909260596	3.7004397181410895	3.7970129778361406	1.88752527074159	5.794415866350111	2.6553518286125497	3.18586654531133	3.4462562298895603	1.37851162325373	2.16992500144231	3.2172307162206697	5.28909670241999	2.7004397181410895	4.66106547980695	2.7004397181410895	2.8073549220576	1.0703893278914	4.35049724708413	2.23266075679027	3.9448584458075397	3.83794324189103	2.23266075679027	4.30742852519225	1.26303440583379	1.5849625007211599	5.343407822297809	3.92599941855622
MIER3	5.911691581872339	5.10013667128545	6.84924870276441	5.77346892790519	7.29920801838728	4.97269265400426	0.0	7.1568415245884	6.04220656012069	5.643856189774719	5.786596361890809	6.57893871309339	3.6553518286125497	5.41278152533848	7.52277766952458	6.5984247605277195	4.71699089440494	7.13545278418517	7.89845023280787	3.6667565918847997	5.50143914515887	5.80477637795583	5.1699250014423095	5.669593751188331	5.835418840475481	3.2927817492278497	5.36806987653208	7.142617655446581	6.19574129324645	5.614709844115209	5.37155886261196	6.03782146543497	5.25171909260596	5.1456774551956395	7.20359271420771	5.85549144310187	5.04439411935845	6.0703893278914	5.56071495447448	6.0400156788478805	4.92599941855622	4.47897180503294	6.266786540694901
COX6B2	6.4870360800319	6.622051819456379	6.46923479366766	6.06177619758669	5.77873424411784	6.22689381357139	5.6724253419715	5.99774402605963	6.41616416473313	6.05961485629722	7.25738784269265	4.71699089440494	6.554588851677639	6.53760669149529	6.71149490665009	7.013462259806559	3.1699250014423104	6.311067102255599	7.00898878322726	6.86418614465428	3.9354597478052904	6.8801957289431	6.27612440527424	5.62643913669732	6.556122817841179	5.80992886572143	6.66249036391378	6.08321336824898	7.098032082960531	6.09592441999854	6.9530323772532405	6.405992359675841	6.38024459047819	6.7045953476324	6.94485844580754	5.85549144310187	6.7892075753473495	6.32732808262995	6.61176256006487	6.818901675885639	6.26115467261557	5.44625622988956	6.357552004618079
EPHA10	2.10433665981474	2.72246602447109	4.76022094646651	2.92599941855622	4.90689059560852	3.72246602447109	4.60880924267552	3.54843662469604	4.90207357931074	4.0703893278914	5.25927248703759	1.9634741239748899	1.92599941855622	1.13750352374994	3.2927817492278497	4.41278152533848	4.84799690655495	3.68929916053589	4.79181407116183	4.28540221886225	4.99548451887751	4.06177619758669	2.8073549220576	5.09169983413681	4.129283016944971	3.9164766444377204	2.8278190246173196	4.0089887832272595	0.485426827170242	2.8073549220576	4.66106547980695	4.82273014794452	4.18586654531133	4.887525270741589	4.57893871309339	4.112700132749359	4.07895134139482	2.4059923596758397	0.6780719051126379	3.0703893278914	1.0703893278914	4.72246602447109	3.35049724708413
JPH1	5.76022094646651	5.835418840475481	5.26303440583379	4.84799690655495	6.467605550082999	5.76022094646651	5.32553033156756	6.098032082960531	5.30742852519225	5.57893871309339	6.12928301694497	4.8678964639926505	5.63807383718072	5.08746284125034	5.81762325751143	5.8678964639926505	5.54225804976692	5.85049941375812	6.159871336778389	4.76022094646651	5.8150630171928706	5.55151601762801	5.762880292917	5.53294028837287	5.399171093819821	4.95884267524324	5.928370323018969	6.08746284125034	5.99548451887751	6.0639343057541	5.52042224852645	5.80992886572143	5.19377174339668	6.05961485629722	6.770829046032491	5.68929916053589	5.835418840475481	6.55151601762801	6.2364926183813	5.53915881110803	4.84799690655495	5.593951283948411	6.03342300153745
SLC29A2	5.01792190799726	5.605849867194981	2.51096191927738	5.686500527183219	4.86294724802092	5.590961241342599	2.29278174922785	3.99095486039699	2.37851162325373	5.381975478557299	5.15785216914174	2.86789646399265	5.98868468677217	2.0703893278914	5.181897643108389	2.76553474636298	4.94016675048282	5.5698556083309505	5.22110372536788	2.0	2.63226821549951	6.04657836662033	1.84799690655495	5.53915881110803	4.20945336562895	4.92599941855622	3.78659636189081	4.47897180503294	3.1043366598147406	3.20163386116965	5.61176256006487	4.4262647547021	2.96347412397489	4.554588851677639	4.84799690655495	4.8678964639926505	4.590961241342599	5.22110372536788	4.4262647547021	4.5668151540109	4.24031432933371	5.8801957289431	5.6639138421159805
ILDR1	1.26303440583379	3.20163386116965	3.68929916053589	2.0703893278914	3.2479275134435897	2.3219280948873595	2.74416109557041	2.58496250072116	4.61470984411521	2.72246602447109	1.76553474636298	5.5576551547254205	1.13750352374994	4.872828759534889	5.31469652565629	5.69488019279919	1.48542682717024	4.77082904603249	4.977279923499919	1.53605290024021	2.26303440583379	4.590961241342599	4.77082904603249	2.03562390973072	3.0703893278914	1.43295940727611	6.191799501065081	3.6667565918847997	1.48542682717024	4.54225804976692	1.53605290024021	1.8073549220576	3.81762325751143	4.57288966842058	1.5849625007211599	4.99548451887751	4.79181407116183	5.23266075679027	1.48542682717024	4.92124588858559	2.37851162325373	5.07895134139482	4.93545974780529
DDAH1	5.8629472480209195	2.58496250072116	5.47248777146274	4.90689059560852	5.51412226017071	1.43295940727611	4.16188768237689	6.26865895502767	6.61323695471633	6.4396231375571205	2.4059923596758397	2.35049724708413	5.10852445677817	3.73335434061383	6.58646452588639	6.18586654531133	1.26303440583379	6.38543103719352	5.88508622529017	4.90207357931074	3.40599235967584	5.56071495447448	4.949534933017009	5.71973105674985	5.8328900141647395	5.12101540096137	2.3219280948873595	6.4708621994137	6.42290574261218	4.14567745519564	6.4262647547021	6.06177619758669	4.30742852519225	6.10643207781693	5.9044840979014195	5.5576551547254205	2.03562390973072	5.40258575823259	6.2649116930744695	6.5999128421871305	4.95419631038688	1.67807190511264	5.791814071161831
PPARGC1B	6.159871336778389	7.2278565730605	6.67101024127845	5.1699250014423095	6.13134253912326	7.159871336778389	5.48220292629596	6.30742852519225	5.984133594540981	3.54843662469604	7.53838296003212	6.742814669862891	6.30924896081662	6.54070926267143	6.63081315229913	6.575917361118151	6.8404632338695395	6.87405920314115	6.361066488794321	6.395748328179031	7.00112666545428	6.90207357931074	6.75755668893945	6.35402893805439	6.311067102255599	6.20554891117303	7.0509369652252305	5.5999128421871305	6.376776571882981	6.9518675043269	6.543805175964401	5.9164766444377195	6.9875482589537405	5.88752527074159	6.431288654291589	6.872828759534889	6.4966540825934995	6.8328900141647395	6.07681559705083	5.24792751344359	6.06824086131282	7.30924896081662	5.92124588858559
KLC4	4.82273014794452	4.49185309632967	1.20163386116965	4.35755200461808	3.1538053360790403	5.76022094646651	3.7004397181410895	2.37851162325373	4.8124982253335595	3.85798099512757	5.73876783680019	5.529820946528701	1.37851162325373	3.8479969065549504	5.4594316186373	2.48542682717024	2.10433665981474	4.95419631038688	2.37851162325373	4.7279204545632005	1.48542682717024	2.35049724708413	2.16992500144231	3.8073549220576	3.3219280948873595	2.0	4.41953889151378	2.7004397181410895	3.9354597478052904	4.24031432933371	3.60880924267552	2.48542682717024	4.99548451887751	2.3219280948873595	4.53605290024021	1.37851162325373	4.32192809488736	1.92599941855622	5.35049724708413	0.6780719051126379	1.92599941855622	4.71699089440494	4.85798099512757
FAM195A	8.65642486327778	8.94953493301701	8.93191939010004	9.51353022334923	9.2644426002266	9.169173402029179	8.44625622988956	9.476746203939472	8.371994393193651	8.27844945822048	9.71596199025515	9.4254257345907	8.70942850136835	9.46168407036868	9.730300298460039	9.68982330042935	8.29001884693262	8.8835597252632	9.13903966768306	8.28771237954945	8.81858217748086	9.05256805080415	8.64421681845824	8.45697038112101	7.736063627871809	8.22400167419811	9.59077415776056	8.472081550133609	8.065550770955019	9.86526930717486	8.12722055048807	8.69209237542757	8.391028726810191	8.77214959078454	9.096978636370538	9.22689381357139	8.65892551149237	8.78234303404953	8.309248960816621	8.926295994781109	8.20799043323296	8.856425528625529	8.36018867006271
B4GALNT3	6.21723071622067	5.9818526532897405	6.635173946674921	3.85798099512757	7.08001802908918	3.5969351423872298	5.104336659814741	6.75355105460065	6.33628338786443	6.49185309632967	4.5298209465287	4.6028844087184195	5.343407822297809	5.19377174339668	6.32732808262995	6.055282435501191	4.30742852519225	6.793115555274349	6.77346892790519	6.121015400961371	3.2172307162206697	6.83035674741922	6.593951283948411	5.27426166125705	4.4396231375571205	3.98185265328974	6.20359271420771	6.63226821549951	5.1779177921958395	3.62058641045188	3.6553518286125497	7.0279059965698805	6.39746072605472	5.83035674741922	6.85424505422013	6.32732808262995	5.116863757690901	7.1779177921958395	7.27612440527424	6.4093909361377	5.875288598222691	4.930737337562889	7.055282435501191
AK7	5.3327079336406	6.361066488794321	5.8404632338695395	4.90207357931074	5.925999418556219	5.9044840979014195	5.71149490665009	5.31469652565629	6.28725064325462	1.37851162325373	4.9164766444377195	5.05311133645956	4.94485844580754	6.03342300153745	6.197708157955849	5.66106547980695	4.968090752045259	5.49185309632967	6.58195375084882	6.187846909439571	4.74953426766926	4.94016675048282	6.27612440527424	5.62643913669732	4.99095486039699	4.08746284125034	6.60139939053183	5.50143914515887	5.381975478557299	4.85299758761332	4.560714954474481	6.048759311919861	5.35049724708413	5.32912359629157	6.4757334309664	5.21334728173344	5.8201789624151905	5.1456774551956395	4.39231742277876	6.002252451731381	4.64961545906341	5.05311133645956	5.01346225980656
ZBTB3	6.02680005934372	6.8678964639926505	6.63807383718072	6.845490050944379	5.93545974780529	6.8984502328078605	6.20163386116965	5.8801957289431	6.829088444004889	6.943686951597099	6.30742852519225	5.968090752045259	6.4446008137115	5.984133594540981	6.0400156788478805	5.71699089440494	6.312882955284361	6.635173946674921	5.669593751188331	6.846744023244869	6.8150630171928706	6.894817763307941	6.4757334309664	6.93663793900257	5.06177619758669	6.2479275134435905	6.0156938071051504	3.60880924267552	6.75622271284729	6.44625622988956	5.65248649491816	6.6724253419715	6.39746072605472	5.3327079336406	6.80992886572143	6.13750352374994	5.97498811199193	6.05961485629722	5.91408609701272	6.56071495447448	6.563768278452031	5.27426166125705	5.96578428466209
ALG14	9.223036337901881	8.76619759730084	9.46127479517703	8.822092774379529	9.030391259959481	8.67807190511264	8.75855636218021	9.14745934607698	8.85517994681633	8.88508622529017	8.38499954473004	8.878050912728538	9.20163386116965	9.34762136856813	9.22833771198138	8.940754047474801	9.45799640708054	8.95535930524299	9.1106138055009	9.260684356379661	8.89269459141497	9.01652974824349	9.18685706717715	9.42101285577923	9.19991768027457	8.85517994681633	9.043574173305759	8.722807531169549	8.74685018309805	9.1168637576909	9.10643207781693	9.32147718222831	8.54920708935568	8.88447581908648	8.71664800788143	9.36282052553426	8.683696454306519	9.266318057157461	8.8999610665839	9.25053529419631	8.4549161375148	8.5018371849023	8.50620838930674
ZNF564	7.1538053360790395	7.79895774790043	7.30924896081662	7.31741261376487	7.50620838930675	6.99548451887751	7.22207035524718	7.01234519041983	7.22593041117105	6.8814199080924	6.66106547980695	6.69905184401685	6.65248649491816	6.99322146736894	7.5984247605277195	7.4254257345907	7.339850002884621	7.041111535369151	7.1908123679161395	6.86913111964429	7.013462259806559	6.8715972656138495	6.82145511910246	7.035623909730719	7.25644459647344	7.0279059965698805	6.6567823642190005	6.63807383718072	6.64241277290506	7.240314329333709	6.835418840475481	7.12205144771389	7.0703893278914	6.68790052248075	6.44128427192704	7.27239650903749	6.83035674741922	7.4262647547021	6.679480099505451	6.3871557176629805	6.67101024127845	7.14873077917319	7.29920801838728
ADAT3	6.357552004618079	6.0574502721839	5.6667565918848	5.85549144310187	6.08746284125034	6.17592374206376	4.68369645430652	6.48864353985379	5.15380533607904	6.22689381357139	6.66817586897014	4.29278174922785	5.73063995591679	5.6582114827518	5.57893871309339	6.36806987653208	4.8923910259134	5.32192809488736	5.442943495848731	3.99095486039699	5.4396231375571205	5.60288440871842	5.9518675043269	5.62643913669732	6.52042224852645	5.669593751188331	6.035623909730719	6.36806987653208	5.7279204545632005	5.33628338786443	5.0	6.47897180503294	5.73335434061383	5.979568100095191	5.73876783680019	5.40258575823259	5.63226821549951	5.74416109557041	5.8923910259134	6.28169825009883	6.2479275134435905	6.427941332509481	5.71699089440494
ADAT3	7.45450493755737	8.038370331730679	7.3871557176629805	7.845490050944379	7.76420813013995	7.768845959753389	7.187846909439571	7.291861369585219	7.677367292136049	7.599168993219429	7.93014594790882	7.762880292917	6.888743248898259	7.0454866563594605	6.9530323772532405	7.46270675067016	7.1538053360790395	6.96693797927846	7.8771307287656605	6.055282435501191	7.8820316083521	7.683696454306519	7.47735352663456	6.99774402605963	7.22593041117105	6.92481250360578	7.991521846075701	8.13493964349298	7.048759311919861	7.742814669862891	7.721099188707191	7.536830005048059	7.393175914348809	7.894817763307941	7.7045953476324	7.31741261376487	7.736063627871809	7.4178525148859	7.69278983497265	7.22593041117105	7.75020450927987	7.708049251702219	7.13852780142228
LLGL2	8.02292258905563	8.12463831417871	7.872213143975769	8.48784003382305	8.98754825895374	8.09011241966429	7.71218305120923	8.11530380615212	7.8163437052848606	7.311067102255599	7.8163437052848606	8.32508054355428	7.20261362014849	7.90147031982427	8.85018683764578	8.00786824333334	7.41447383643093	8.29599846191139	8.80928581019891	7.66035250967092	8.16942397867607	8.49185309632968	7.903881845736179	7.02125762056052	7.251719092605961	7.2658494214408496	8.026800059343719	8.20603754624659	7.76752238622854	8.55074678538324	7.14465824283188	8.09539702279256	7.68439798363757	7.617651119427331	8.842664621825	8.38370429247405	7.8856963733394005	8.59208323365389	8.18437948621294	8.229780166733331	7.497452695977241	8.254556251909491	7.751544059089099
MYO10	5.39231742277876	6.1779177921958395	5.181897643108389	5.92362461136832	5.708739041359579	6.04657836662033	5.19377174339668	6.10013667128545	6.41616416473313	4.405992359675841	6.323730337521349	5.08321336824898	5.41953889151378	5.69766263347052	5.53605290024021	5.03121873061072	6.35402893805439	4.64961545906341	6.4446008137115	5.004501392234941	6.41278152533848	6.53294028837287	5.399171093819821	5.80992886572143	5.24792751344359	4.37851162325373	6.3663222142458205	6.83668159332712	5.5235619560570095	5.41278152533848	5.12928301694497	6.62497817956904	5.57893871309339	4.300123724569009	5.85299758761332	5.3327079336406	5.378511623253731	5.845490050944379	5.74146698640115	5.92124588858559	4.9164766444377195	5.318316841334981	4.2779847472997705
SLC4A4	4.57893871309339	5.2667865406949	5.835418840475481	5.11270013274936	6.127220550488071	5.23266075679027	4.35049724708413	5.6639138421159805	4.8124982253335595	5.2667865406949	6.0639343057541	5.94719858426206	4.57893871309339	5.93781516880342	5.82273014794452	5.590961241342599	5.507794640198701	5.714245517666121	5.94485844580754	5.39231742277876	4.68929916053589	5.35755200461808	3.1699250014423104	5.343407822297809	5.27426166125705	4.51727569320958	5.72246602447109	5.46923479366766	5.53605290024021	4.63807383718072	5.0746766862945005	4.95884267524324	4.80219321694183	5.15785216914174	5.23266075679027	5.93545974780529	4.88264304936184	4.77082904603249	3.86789646399266	4.930737337562889	4.5849625007211605	5.14159627838382	5.19770815795585
SMPDL3B	7.048759311919861	6.998872453994269	6.38887833881199	6.931919390100041	6.795715006501731	7.1053847492476	6.42961596420174	6.595443984589481	7.25550073314839	6.3416300093299105	7.595443984589481	6.48864353985379	6.15583017155653	5.9864109352520405	6.26303440583379	6.64817779572482	5.925999418556219	6.27239650903749	6.16791986555194	6.06177619758669	6.2779847472997705	7.4902492106270895	6.71561885907482	5.6752513860502605	7.19967234483636	6.431288654291589	7.0433007543641795	7.28909670241999	6.575917361118151	5.84799690655495	7.34961297182452	6.68790052248075	6.70597790168252	7.30651744524982	5.93310047493137	6.40258575823259	6.96000193206808	6.242221395098371	7.06285565520599	6.8163437052848606	7.312882955284361	6.7045953476324	6.362820525534261
TMEM53	7.16591193893569	7.90026304356897	7.70390357344466	7.941927924708719	8.36632221424582	8.04220656012069	7.294620748891631	8.133912814239041	7.7279204545632005	6.292781749227849	7.67877617412389	7.72587745912023	7.158862106208449	7.41193462479118	8.061236165747749	7.82336724004624	7.4569703811210095	8.006746832440589	8.49625461006128	8.13082793414513	7.7714894695006	8.10590850857116	7.95652136333312	7.4396231375571205	6.745506265869159	7.6242471458362004	7.683696454306519	7.949534933017009	7.575917361118151	7.73809225962049	6.14974711950468	7.8486229404293395	7.60288440871842	7.109569509370691	7.82400405093315	7.93781516880342	7.2364926183813	7.4708621994137	7.80799883862303	7.570614721761191	6.34872815423108	7.75020450927987	7.40173284952262
ENTPD5	5.845490050944379	6.622051819456379	6.5999128421871305	6.59693514238723	6.189824558880019	6.643856189774731	5.4594316186373	6.467605550082999	5.8150630171928706	5.44625622988956	7.85984534392145	6.65248649491816	5.01792190799726	6.334496768390419	6.84423498775875	6.90207357931074	4.270528942380721	5.73876783680019	5.99548451887751	5.375039431346919	5.5576551547254205	5.19770815795585	6.47248777146274	5.82527683005487	3.35049724708413	5.2288186904958796	6.11478344724985	5.845490050944379	5.8278190246173205	6.22689381357139	3.6667565918847997	6.02236781302845	6.378511623253731	2.16992500144231	4.32192809488736	7.003377360202321	5.80219321694183	4.85299758761332	4.72246602447109	4.32912359629157	5.04439411935845	6.47411151394241	4.2779847472997705
CDCP1	3.1210154009613698	6.16791986555194	5.12101540096137	6.01792190799726	5.7522133678651395	6.1333991254172	5.39231742277876	5.8678964639926505	5.86046625851717	2.6553518286125497	4.16188768237689	6.06824086131282	5.17392693199981	5.58796498888268	5.979568100095191	4.19377174339668	5.99322146736894	5.7892075753473495	6.432959407276111	3.49825086752783	5.76022094646651	6.266786540694901	3.48542682717024	5.736063627871809	5.399171093819821	2.74416109557041	4.95884267524324	3.99095486039699	5.91408609701272	4.62058641045188	5.432959407276111	5.9044840979014195	6.5576551547254205	5.8150630171928706	5.63807383718072	5.485426827170239	5.8629472480209195	3.4462562298895603	5.63226821549951	6.436295119839361	6.19574129324645	5.7681843247769296	6.04439411935845
HSD17B12	3.83794324189103	1.0	0.263034405833794	3.7548875021634704	3.5969351423872298	0.8479969065549499	1.6322682154995098	-0.3	2.8875252707415897	0.584962500721156	4.77610398807316	0.485426827170242	0.584962500721156	1.13750352374994	1.13750352374994	1.0	3.30742852519225	3.7114949066500897	1.26303440583379	-0.3	4.5235619560570095	2.92599941855622	1.53605290024021	2.72246602447109	-0.1	1.26303440583379	3.4594316186372995	1.26303440583379	-0.1	1.20163386116965	-0.4	4.90689059560852	2.60880924267552	4.07895134139482	-0.4	-0.4	3.72246602447109	0.485426827170242	0.37851162325373	3.1043366598147406	3.57288966842058	5.30742852519225	-0.4
HSD17B12	5.0574502721839005	4.44625622988956	6.875288598222691	4.77610398807316	3.54843662469604	2.7004397181410895	5.2364926183813	3.6667565918847997	5.894817763307941	0.6780719051126379	4.14567745519564	1.9634741239748899	4.4594316186373	2.74416109557041	5.8278190246173205	4.26303440583379	6.10013667128545	5.22110372536788	5.605849867194981	3.9541963103868802	6.76022094646651	5.857980995127571	3.23266075679028	4.62058641045188	4.50462039240355	4.5668151540109	1.53605290024021	3.96347412397489	4.38543103719352	4.94485844580754	4.49185309632967	6.294620748891631	5.19770815795585	6.04439411935845	1.76553474636298	4.0	5.19770815795585	5.066089190457769	3.57288966842058	5.90689059560852	5.6409679104499	6.48381577726426	2.8875252707415897
WDR78	4.16992500144231	1.84799690655495	5.42961596420174	5.66106547980695	5.71699089440494	4.91169158187234	4.54843662469604	4.75488750216347	4.47897180503294	3.74416109557041	4.452858964713809	5.529820946528701	2.8278190246173196	5.5849625007211605	5.74416109557041	5.575917361118151	4.104336659814741	4.85798099512757	4.91169158187234	4.2016338611696495	3.9541963103868802	4.57288966842058	5.20554891117303	3.86789646399266	4.4594316186373	4.51727569320958	5.20163386116965	4.872828759534889	4.32192809488736	4.02680005934372	1.84799690655495	5.0089887832272595	4.92599941855622	3.77610398807316	-0.3	5.5576551547254205	4.62058641045188	3.0531113364595597	4.4594316186373	3.8479969065549504	4.13750352374994	4.88264304936184	4.41953889151378
WDR78	3.7114949066500897	5.11270013274936	3.68929916053589	4.37851162325373	5.432959407276111	2.8479969065549504	4.51096191927738	3.8073549220576	1.8073549220576	4.78135971352466	3.74416109557041	6.11478344724985	4.300123724569009	5.99095486039699	6.23457795978457	3.40599235967584	4.09592441999854	3.41953889151378	5.76022094646651	3.60880924267552	1.92599941855622	4.33628338786443	4.75488750216347	3.1210154009613698	2.53605290024021	4.51727569320958	3.1538053360790403	2.8073549220576	4.79181407116183	5.181897643108389	1.84799690655495	4.65535182861255	3.39231742277876	1.5849625007211599	4.968090752045259	5.29278174922785	4.65535182861255	5.09169983413681	4.807354922057599	1.0	2.4329594072761096	2.48542682717024	4.29278174922785
PTPRO	2.72246602447109	3.40599235967584	3.6553518286125497	3.39231742277876	1.26303440583379	2.8875252707415897	0.584962500721156	1.76553474636298	1.67807190511264	3.36457243229586	5.04439411935845	3.9541963103868802	-0.2	-0.1	2.8479969065549504	3.99095486039699	1.84799690655495	3.39231742277876	4.112700132749359	-0.5	1.20163386116965	2.35049724708413	1.37851162325373	3.1699250014423104	4.61470984411521	3.9354597478052904	1.76553474636298	2.23266075679027	3.39231742277876	3.1210154009613698	4.897240425574799	3.6322682154995096	3.72246602447109	5.02236781302845	3.35049724708413	1.92599941855622	4.554588851677639	2.03562390973072	-0.1	2.60880924267552	4.35049724708413	4.29278174922785	4.14567745519564
ZADH2	7.117902789094031	7.70251902915328	7.5522848399435105	7.20163386116965	7.124121311829191	7.89542381038297	6.6920923754275705	7.696967526234291	6.93073733756289	7.035623909730719	7.61618123133188	7.69974594797101	7.103287808412019	7.3201235980406105	7.80413102118332	7.710806433699349	7.576673292516579	7.54070926267143	7.42038134119664	7.24126817732937	6.62058641045188	7.29829173062012	7.04657836662033	7.91468410532839	6.376776571882981	6.45121111183233	7.3416300093299105	6.77214959078454	6.4982508675278305	7.510170751151769	7.66320227857954	7.511752653767379	6.29645740737124	6.68929916053589	6.73741636593706	7.68720069465189	7.423746229114769	7.45779126025604	7.6242471458362004	7.136478518349169	6.93428059364002	6.736063627871809	6.85049941375812
