Name	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes
MMAA	7.53721923159284	7.480936728664321	8.02141480911483	7.52728584607785	7.60047351771144	8.015969988758851	7.4747344240962805	7.417671111999931	7.605614365780069	7.919518864712971	7.24294961028254	7.22340298112685	7.021309918696099	7.7181539549018	7.8231495136112	7.77672558199345	7.700192781139929	7.47965360035138	7.5720817982484805	7.6309238614295	7.149175577153589	6.816435755764671	8.11303818830517
PDE8A	5.905883844405639	5.4072527040447	5.645830234370299	5.7548293122899805	5.09000902899171	3.85309882231547	5.00286550061334	5.34259762462665	5.67032894149069	3.85102418926225	5.92385616078876	5.136831120372969	5.864872555572469	5.14554503905718	6.60267043761503	5.07465057199361	5.13675837609232	5.72494033667796	6.80465955105932	6.084449151870871	6.191258063195161	5.491311823864889	6.40953699737336
LYRM7	7.48963693028918	7.95348663240664	7.65121706048906	7.50763884450313	7.7696872468316	7.640558498487411	8.19391512872699	7.9783048575173305	7.47944083110378	7.61243625048998	7.85867559126843	8.03955833452447	8.70672859870564	8.02573351467846	8.44376776469669	7.63550546718832	8.07741718230509	8.012473820336929	7.77038301653785	8.18638238500403	7.179317324404661	7.43654063198337	8.33769852111247
FSIP2	6.61758718105718	6.0302453111031	5.07212702904139	6.001881467110491	6.2496505047350706	5.65486784347804	6.08513769916224	6.355109637350219	5.0698592977363095	2.92426106311857	5.39270655445689	2.83213880726779	5.91242788736883	6.02499910727952	6.31525932067518	5.99678240565804	5.8628828706563905	3.44796831469221	5.213676186485491	5.511078690590921	5.8249059308791304	6.747995945186019	5.39462858857064
GNPTAB	8.192912680096901	7.299957411424709	7.590588195088849	7.85058536656811	7.35343560031794	5.3071606545189205	8.0238382627702	7.83197209223313	8.11394988876358	8.0587939088141	8.14640475285268	7.92728037459959	8.7577749400562	8.25999462375434	7.3874991140517405	8.05368066496629	7.19327523882625	7.36067792677215	7.83807776314852	7.75976142682695	7.484747312378559	8.38801583834282	8.11395036785677
PEX26	6.61650285323614	7.1553174684575	6.30586289833866	6.173244807621981	7.446664965910539	7.187384391187121	7.41645209218591	7.129472327333	7.18399527844775	7.13951778121083	7.584993570928219	7.22291854196777	7.18801844933642	6.90365700874199	6.79218808173113	6.18972896234419	6.72200512181776	6.495216662967089	6.556903011338051	7.6151892397372105	6.67384377547482	6.81569101658595	7.83300934795057
ENO1	8.010370342089619	7.524868673188879	6.24190709347703	8.061234383308001	8.66215288263165	7.490822604051759	7.6885229859513196	6.98137130180246	7.32407476911214	7.542209110306259	7.35488668092332	6.257395763349559	7.74200221460672	7.728127078610001	8.12609741185385	7.32734335391631	7.9121511819723205	7.38174597838071	7.63225663171712	7.81084126820352	7.263044352505551	6.04146864856349	7.386638762750911
LYRM7	8.88008513135175	8.180907412854179	7.47253802121557	8.01114397372788	8.221225416203518	8.18678919851279	8.50406611150217	8.41484443714031	8.5080090785009	8.36736622520283	8.103416522544679	8.23973326518497	8.53417402837093	8.03872194099518	8.417928081441799	8.41124990225998	7.89050411235637	8.14940477917244	8.12844294871218	8.71591005572981	7.94853673537357	8.3672671628756	8.154105302384218
CLYBL	3.8736446116604304	5.63119094043988	3.7567206970015494	5.40919695699242	1.9702753563321498	6.57547565340201	2.48968678695038	3.71751324194488	5.0493816286735	2.84562934583465	2.5166339607099903	3.6406689322436203	1.91478110283153	3.54615771040416	2.82488473012427	4.52192865378382	5.26941135535308	4.84666846465719	6.1049171858152995	5.64292393649129	3.1986363731008196	2.24962706977204	1.70642269171877
INADL	5.6817232164246	5.09586299869168	5.5749982501125706	5.232161482576231	4.82212740374502	5.58526801915637	2.92016884572003	4.30831041261136	5.44970973017764	6.995712211552419	5.42147343446267	5.22217390089532	1.36274367324361	5.827926155986071	3.25873810122668	2.8348117196539504	3.99049339639588	5.86122058333738	5.186373777465941	5.6239388602284	5.50129830831856	1.83212280265003	6.0346480231997095
RIOK3	7.759685146632579	7.464229143583549	6.350743774822849	6.83933538864217	6.14028137599491	7.395058419656089	6.9258949380252695	5.5245509294497	6.52540693935698	7.146485240116579	7.25808103725341	6.9634046579235	6.66006630992252	6.4911409024769995	7.282637402143589	7.5011342759453	6.49336122253575	6.57625366343156	6.98162293375404	6.69260368810954	4.95037765961861	6.36179455013103	4.307152055017211
ERI2	3.06831550971213	6.01677531142303	6.60134744663212	5.2188390061439005	5.22144656643905	5.7348258981147895	6.4370754134679995	6.46076246458875	6.20824388033954	7.15110188503903	6.338567874865019	6.12277319464549	6.123056530653651	6.29465188136335	6.7270392159979595	6.39207013396134	6.221529296308759	6.730941070099781	5.72843570410004	6.1949599991547	6.75835742910022	6.14733940736734	6.308874757609691
ERI2	3.8733938111069	3.6038328321620603	6.59092472453295	2.3752477206159703	5.18614855669999	3.90972261373109	4.3919839155796305	3.10525214512582	3.197998083008	3.76854101019204	4.457010582239441	4.87901546956446	4.02194088969732	3.1951683528037296	3.24871986691319	5.64358782353829	5.5722997401456	2.58637396803403	5.85909094574316	5.92865904634061	3.77673179236996	3.87610030975211	2.94209331766219
GPR98	5.30591811475517	3.5236996954950297	4.5248084077729605	3.70179399489995	6.53212022753053	2.51046549616405	4.32361751111544	4.56515321075643	3.4761299392991205	5.78009596263825	3.28722093931726	5.75651530603763	5.44725769494997	5.581766610020959	5.66012302945534	3.09751927697046	5.54803261352039	5.922752598812161	6.400795672171579	6.33000048474164	6.43331711456164	3.3340670780479402	5.62151421653557
MGST1	5.82217274196698	5.32942068192589	5.04864084043568	5.270982647210269	5.59216467128478	2.12122465947891	1.48975922092926	2.05537858304045	1.55627784173561	5.30916850967727	5.18372001048408	3.6835617216302596	5.64731721531742	3.10496694629632	2.2549135652035095	4.96372611119693	5.8475148506690005	5.73816061539235	0.799728913934814	5.700648422175161	2.0423536681085603	4.19155988721702	2.34761236913462
SPAG16	4.4381972898313204	3.03248862556889	2.1842453772851798	4.96723806553871	6.1254237204270705	4.4298606995013206	3.4483527021397	5.39797302286249	3.45660208148358	4.47511803082183	3.1353692162712004	3.67104263430295	4.77440081359101	2.5859340690605	3.77265361443254	4.3830778713492595	2.05692716791418	5.40238639333492	4.2322313376353	2.61399621078204	4.06784003312424	5.79781347740631	6.05677627220624
TMEM59	2.55460333994658	5.90115838400395	3.30613199459776	5.21954728953346	6.544724527615041	3.283321314411	5.29344751711894	5.409938343526571	2.8900859251746804	2.35452719908188	5.0513211540213	6.10815911595746	6.09830490554596	5.14882890756623	5.19167673848024	4.8224495853013	5.27795860751106	6.0643975758438495	5.867357180644571	3.59456108947759	5.94950428125792	5.72362438770963	6.19697966858387
CMAS	8.51538427138966	8.628145242398269	8.56055021573478	8.65052446925828	8.5384356069637	8.89373840560759	8.32285746365427	8.35124349845003	8.21815745187287	8.45129149243875	9.05001418310934	8.276286587657511	8.457471062137541	8.2834844770524	8.18352498812997	8.32344707049382	8.90111759479129	8.7291396256505	8.26344931353743	8.63063063473636	8.101329734585889	9.08388570321447	8.53204647931548
RIMKLA	4.817681066473639	7.05387121280365	6.854968128308071	7.21562379567342	7.486301928197	6.95912960849301	7.14427112040631	6.1825002895171295	6.57454837453338	6.557854545292621	7.2425099338378605	6.285816619730849	6.83362594259359	6.7007236514249895	6.45102857875296	5.9829748708587	6.887981292564629	7.41783835784405	6.6399137508869	6.0692143841785295	7.0246961741798195	6.95240791264322	7.18082973311944
ACAA2	7.16065284382829	7.4890661490396395	7.885578714168509	7.440130077669929	7.20697796673381	7.54516151425947	7.44919411741581	7.83288615431758	8.342219837163169	8.03582856107948	5.58650172622167	6.78787426662393	7.934855610648791	7.16995618936675	8.51749254579066	8.05679447132996	8.3501742620564	7.7406145737682595	5.80567990856696	8.53743313058825	6.80363599181206	7.9091305934444	7.74108271992304
CHCHD3	5.80916992683846	5.4137416816781	5.73587639017625	5.340173379683691	6.30010660619508	5.3656370774674205	6.916402059475599	6.27428087842347	5.19898691170527	3.44783068754859	6.621618403921059	5.78008133919404	4.59972423838411	6.2431672984943	4.7183905071517005	6.693028316668039	5.947066046642781	6.26637293381534	6.24782627446188	5.521175553526679	1.66584706657693	6.228491373188961	5.82087884443349
AK7	7.02873536858255	7.44696248949187	7.719997451662571	7.54599985823655	7.61472377047155	6.47361187196123	6.116808917606571	7.43144175071659	7.28443922227621	7.662408691960289	7.213761481845009	7.36826798897249	7.62761659175399	8.08161979995117	7.71449550818627	7.82078197227381	7.8976547475473495	6.40859251451181	8.118255313060441	7.7813659171000005	7.54052680677284	6.856265182914879	7.84251464413613
HR	8.78613958317111	9.02977098573335	9.434193740054821	9.019884046529858	8.5987740320851	8.92551686255602	8.860187802056661	9.138959825942099	9.123484112682641	9.183621753336869	9.13524459422131	9.64618018300183	9.99131553301955	9.416372326892711	8.80816635469688	9.338848843788778	9.174918825938919	8.94697505735899	9.657584825997269	9.66691798081524	9.092511499857089	9.88751088027418	9.065457881345
NIT1	6.91261710212785	6.33657084477976	7.00179197622825	6.23694162081949	7.18602429182251	7.47164297081355	6.886874863480839	6.67860454727867	6.96076779402402	7.359545153065491	6.27858358313034	6.37252568439872	7.326161453531599	6.14606768402699	6.9505560720079895	6.466349973303441	7.1030280999302	6.540730290844389	6.3308631479248705	7.41817818129592	7.08682057171661	7.2319966189026	6.229835662808941
NEDD4L	8.040346748140191	7.408562336687059	8.14807325758706	8.10319510571962	7.89655552752509	7.63796727515226	5.893624634093761	8.216807866077799	7.58932745968907	9.28995217029564	7.68667940327526	8.133758074458111	8.663714554321231	8.47764773113057	7.36974217119718	8.2277544451157	8.88141563139466	7.63423231721764	7.63884431446147	7.903827799379769	8.2642939738693	9.285014666785589	8.66254158366313
LOC344887	7.86967572986035	9.03678332875099	8.0889287654722	8.24567499027448	8.215868146557701	7.04994424323315	7.70248713436643	7.91126963971926	7.73393355316484	8.22563448378063	8.9103809651199	8.4853897046679	8.4924103058126	8.26607506510907	8.64492687442189	7.891770169156719	8.66229220404572	8.347369549251079	8.257138909176	8.55739837580644	8.79391233640759	9.439733633294539	8.07057449944116
C6orf132	8.13205063906069	8.6399003983114	8.801811750780839	8.66230089983696	8.07230584046658	7.286193514254941	6.90815281021574	8.123579465173451	7.49147942198521	8.474174433710349	8.52958878119824	7.34341102038672	7.12211089422448	8.39358239927265	7.82114257148157	8.08553778197782	8.11796881503005	8.21483401760314	8.46874347316847	7.941660546658371	7.9392690162263895	9.00201886702261	9.10153540719782
ZNF320	9.135906358892608	9.36245836231072	8.883064233431119	8.13653699911956	9.36983320491099	8.45798661813686	8.59325148182962	9.06306125696985	9.25266701941392	8.38538255682102	8.72208800866047	9.52363589228326	9.06046175841533	8.39835175998599	9.378623750721038	9.297723596551311	9.30435689163049	9.440717882205929	8.87364930821821	8.56536685859319	8.813400157203109	9.40400175212499	9.48992315519641
ZNF440	8.433768926104179	8.552122725562429	8.796481203906529	7.89210919317003	8.06042877602667	8.43214400409717	7.83961036290413	8.76096008839007	8.38825567208103	8.43706829128964	7.67841778641436	8.97931197041117	8.79740020580132	8.37870364757605	7.88897395817237	8.585891481262491	9.45305556792384	8.61604959227193	8.60227613705027	8.73306529808215	8.98258726197338	9.23720164401846	9.397132623233288
CRLS1	5.47948277146366	6.5331583587718605	7.13843821639171	5.719468007837549	7.47715101697683	8.0342114171411	7.381780295009309	7.65785114966718	7.28530851462593	7.61132147493116	7.701060838033251	7.9072232427322104	8.48726523241138	7.361337161782959	6.75157858963187	7.07196507295403	7.745720684434629	7.684949644129079	7.310641489869231	7.38618470885694	6.7362035056679295	7.44301320784204	7.7891976029769
UQCRC2	8.943521149337311	8.4967142215926	6.914392523519179	7.4622406456285795	8.69408992330789	7.0683663122750495	8.44036976339224	7.9104914051831905	8.32681992374333	7.6634816660388205	9.01338009810608	8.188760722630951	9.50439034523667	8.223587990847511	7.15394331758759	7.374661169697861	8.65279935802722	8.4137385765291	7.51152635029013	8.99945548557408	8.11436445837692	8.25557625078106	8.32771599955631
NANS	7.63332852657295	7.98921742566049	6.848751581782239	7.39078415702376	6.1798473015455695	7.71825378990201	7.43376217559318	6.78503463587004	7.042325506408429	7.17094323482298	6.95587176040423	5.9980241165117	6.8491918446946105	6.59067065269942	7.09982035832157	7.52610051898848	7.04382348620966	7.19330862703316	7.44790097355999	7.56353855749241	7.302160568811701	6.7330966528097305	7.652174065987309
SHROOM1	9.06714448035316	9.20099840127257	9.00391211243968	8.988280669915019	8.71588283370245	8.55291917115496	7.779472096401941	8.88044923766517	8.61058242723547	9.424682095525581	9.012179846529161	8.68827592417482	9.399856670432529	8.90709494189398	9.13903932479345	9.96040758231645	9.472657501535739	8.65258483073741	9.283896593893369	8.749776049666691	8.92769189253547	9.46694237335017	9.16161352916028
TCEA3	8.41579256377996	7.38202341190918	7.94162463939089	8.00048061352576	5.4812065740712095	8.02667556620715	6.5013218776305495	7.434090636022611	6.4723907599568795	7.21764980285363	5.953878673089969	7.11476699043983	7.7669512268105905	5.603707727009491	7.6768467849543205	8.00520254128091	7.16820644982519	7.66033675618231	7.21904810365484	7.8743797459282	8.12701696442376	7.26423598211848	7.74138613253914
APEH	6.8743508489623	7.4060689923081195	6.86372179457085	6.93226044495548	6.49971683582687	7.6070429742692305	6.73323745588608	7.1319665189791	6.602199218211499	6.51555439467908	6.9097716163316205	6.46159273021074	6.09308352299927	7.01250740906016	7.071463510276389	7.703378101505611	6.31672263252938	6.76841524338787	5.13315068098279	6.9567270895223	7.146491451624151	7.641815281024719	6.65459548930172
MMAB	4.48742962315192	3.84178829322591	5.444830500304179	4.66258298965248	4.74801622606439	5.33779228603322	3.91436714395342	5.14103269986228	3.7077626436979596	5.2600555110066	6.05027265033947	5.50344084079958	6.46297274144808	4.73708517059578	4.86520391960457	4.990254438890809	4.47195823120543	5.20151867619033	5.09800621952417	4.379253934673519	6.75231541017178	5.440990523259	6.7140232705523095
LRR1	7.18106761627369	6.250915105729541	4.53009409591181	5.14102067947038	6.829264779540041	6.7267980368443	7.132831358424691	5.681068835063361	6.55634314547022	6.50256100139792	6.549112960639549	6.9914545451915	7.57425558871593	7.271942548592699	5.6832841045769	5.90463572946486	6.62424638536826	6.356512678784259	7.48886273091333	6.9473420282502	6.46032178189608	5.21623991939063	6.931444309565901
NDUFS7	6.2194833228385304	7.30376305222687	6.72792191086784	7.216903163995889	6.02412800311459	6.990192707442441	7.41553663331148	6.42137851947417	7.02801614572415	7.0833916726348605	7.22099893278085	6.90845776126276	6.9000645068582305	6.7901473167830595	7.208386790591071	7.36483785326131	6.82090640797469	7.1602675291585	7.607885178523881	6.93552117890386	5.85085371815364	5.3860118983689595	6.81636016753186
ARHGAP32	8.16244265555958	7.8090482058393205	8.739535786432299	8.25117566507066	7.518983008327769	7.94559028736509	7.23713554589266	7.968792806095671	7.773641183849	8.976245778934599	8.47102085461435	8.43904926960287	8.22259770255736	8.30247688964077	7.52613431536062	8.32118301202054	8.6536734370379	8.44350840762616	7.71025298686594	8.45815187663295	8.25152242680414	8.277814356069191	8.74101697065033
NAPEPLD	7.276672943941361	6.282392227164191	8.22489740619388	7.33009570617383	7.04994639896491	5.24236237972742	7.485774167320519	7.4557733263458	7.281365937650571	7.9678898208752	8.04567885181849	7.75263401675074	8.15409433244154	7.026737692413289	6.882783240719969	7.33827284539652	8.16055806261527	7.83351968272344	7.2602045793350305	8.13916316917016	8.00950522712955	7.3337564598353895	8.13207966878739
ZNF789	5.68776898075776	5.28918082643004	4.925133446771531	7.1057947223133	7.382178868651849	3.86252111907427	6.39691647238202	5.7232379603245995	5.73433864412386	6.609328681966339	5.34033448894867	5.09491721922168	7.80719432956869	6.15677778982715	7.26844591255797	7.3804997759846405	6.71529414065209	3.9575378147846205	5.391263664555769	5.965374778154559	5.111855366820531	7.15960515012143	6.9115034440894805
HIGD1A	9.910272714560131	9.78197726793474	11.039145973054499	10.7836321463724	9.48378847460674	9.93405786408736	8.43694188862808	10.046938302503099	9.55812264923779	11.8654993822138	10.307792818894	10.2850012580804	10.9564348302533	10.8561472779779	10.0913466016464	10.208119725994	10.7765353417224	9.52681847076045	9.91390480967525	10.360650068800199	9.87548202190524	11.0794693214399	10.5868570786239
PLA2G12A	9.75910095753592	9.59424406457926	9.94606169696021	9.40473541714694	9.52984872477658	9.413216903354131	9.38572616627446	10.0624450896255	9.70869029958079	9.50674231184198	9.83553763684669	10.0776238475529	10.4999014676324	9.889162564794589	10.0464113052485	10.0121124839964	10.0528204202119	9.9133117385962	9.645682947209421	9.832942633608472	9.74998754594065	9.94358025883019	10.096263952541301
TRAF4	7.2376242786525795	7.028081928306491	6.53734875369961	7.5279763736117005	7.27940513036459	7.56449678511155	6.7538516627426795	6.73051014827761	7.62741866124825	7.49285694290188	7.57753681462772	6.35448467304142	6.57289089592319	7.3049364226311795	7.991841159361369	6.95931845420122	6.99572307523517	7.705957152427911	7.1801478810543795	6.44360287235222	7.39878935304798	8.231734770334379	6.6411500283616505
ABCC3	6.0702939394096305	8.70861831749083	7.40719138225028	8.67553747220119	8.20091297063037	6.4002567918345905	6.52441474444971	7.751336978995429	7.638775502896481	8.8175758735378	7.3443658125652895	5.72231141829817	7.5525113875345395	7.9236073143731	7.409730684757769	8.38149727304937	7.483256104537669	8.911206448027539	9.17411345871155	8.70246652531862	7.1817011171717	9.94996310536552	8.05467751032462
REPS2	5.97178848093526	6.42123762509893	6.404516108702119	4.9811974022582195	6.72983468836954	6.5352537710314	3.81799800259078	6.605662734253481	6.786158625722241	6.75421419425156	5.7607019864242	6.937395643640389	6.948007751306401	7.060275543676259	5.60382802633095	6.73493171043468	5.78839236585827	5.19551520738445	5.5099143829124495	6.57614143024845	6.008504704719349	6.08354002296126	6.18853195764917
NAPEPLD	8.00812492941532	6.98589048130969	8.05572793710641	7.0610631075822905	8.05313838673798	8.2941515118385	7.04439712496999	7.97331383249614	7.55638700921828	8.108962911938809	8.31507795569684	7.9319234310583795	8.74471344983249	8.19761566231795	7.81551825274148	8.102523129561629	8.11788925532545	7.86236314196142	8.22717391287636	8.645201373303781	7.79275217541983	7.738357535698509	8.863895022147679
RALGPS1	3.02185065844616	5.380033349218889	6.67310436620105	6.37035404036098	5.678066861306711	6.73040099485582	4.4618885335019005	5.3404299921807805	5.2587138336645	6.7316450093282105	5.68417319465953	5.2992847402434995	5.8332957593767905	5.485397328907571	6.82948863803128	6.053119983912961	6.35785694404518	6.565697941659349	5.93438880940393	4.20173892317857	5.0545102460221605	4.60727941161122	5.64389427642106
MMAA	8.08322398627518	7.80318653111792	8.26290418170115	7.61381711386779	7.49838360053676	8.07055976301124	7.1251342244941	8.10859958996129	6.90171394636994	8.02330377404726	7.991524357326571	7.67901375918092	8.06538868887586	8.584733973253162	7.973550584167469	7.302206877597049	7.776738936901389	7.78208948670598	7.845158274482219	8.189152229873331	6.83206735489946	7.38148644488273	7.99876024878996
SREBF2	8.8337316982103	8.74394757570837	8.513638576356389	8.44822912656603	8.79567010500392	8.508858893086058	8.99857691657952	8.16330370972346	8.848671549983669	8.47404282200975	8.85940520822415	8.315294839088251	8.383522108326629	8.35287711337769	8.5703867374412	7.67337022403918	8.206541336494599	8.1066967953978	8.721922541137719	8.2989025881283	8.454732789708391	8.85723546398535	8.30151238234164
MMAA	8.59945206923637	8.3724175419989	8.56126125267266	8.38923246148531	8.32356224295005	7.905736705607951	8.14181153755888	8.959637643242331	8.27814016793829	8.10316180579413	8.623126629577639	8.7704414942862	8.46558396599463	7.92050133369984	8.27300003774146	8.52970053345742	8.16080684812952	8.76141102825104	8.440218172242089	8.33262692296567	8.38581356814611	8.66267684832227	9.07420174419756
PGGT1B	9.82152954800095	9.296973741511211	9.33906938945282	8.93511234237856	9.32722916794135	9.173782492912368	8.36649097783538	9.066159665465788	8.99850951527173	9.65421284334357	9.42640169519068	10.1641745328571	9.75982582150569	10.1852508149213	9.164500650285198	9.258142733356921	9.68690238258772	8.431774813257519	9.18974660430475	9.33264740764464	9.30063087408864	9.21810112199783	9.46747607258167
FARP2	8.4702811618298	9.23226749925357	9.17127989473636	9.057192562388039	8.09268876189599	6.754753164970981	7.8398625146238	9.53350024644627	8.887123630195552	9.1115106126474	8.76628221150129	9.181619229259981	8.95957821579011	9.1372985681113	9.59877528055468	9.236535271967211	9.15733459786721	9.66424153605331	9.04185128830141	8.56135810942364	9.17655697961733	8.87232975557262	9.871409525940841
PAQR5	9.45807463213933	10.108677588638699	9.743417281705199	8.64097545277625	8.907098884696529	9.73046567917323	8.96679277988109	9.574922036530358	8.91173081809055	9.63936798121005	9.619260970819921	9.56804899985076	10.1686641613526	9.15755741957321	9.93924784856504	9.37741933074132	9.146195588695411	9.142826746841061	9.604206282678529	9.673970766551571	8.67239706770045	10.5203890832501	9.75469170814792
IDH1	6.81012216362033	7.7350993052231205	7.38876529457849	6.77372538569313	7.53808127407348	4.63953988993182	6.869849943215639	7.81892099688028	7.510479516575231	7.6995720299347195	6.9715205741073	7.580717118985059	7.237546969375349	6.77461194927492	7.0614583809236	8.09016412281036	7.735466260949059	7.53334351669462	7.426357411331941	7.49257141967725	7.43541045660502	7.85671863829497	7.59400766145739
PYGB	6.5966411036948704	7.183664904938951	7.02291196155129	5.15859781338438	7.23360504842885	6.43040176790629	7.78615304402916	7.2395615270477105	6.319098613583571	7.4243348243942	6.48215838602997	7.269138809895621	6.5741488552069995	5.345489024835361	6.53511835930303	6.80973653213743	4.70462810183256	7.43491246893213	7.33560434007687	7.20234879813152	6.63844574672919	6.8986807190910495	7.509131660354849
SAMM50	4.15225685020154	4.11748394166119	3.86789853910047	2.66386649134785	5.43341034597338	4.28592963094081	4.4335304278343095	3.4743528408961897	3.2910005410814303	3.70912826824592	2.6726790076915496	3.0955334050955	3.3869630696783	2.13563533614975	3.9002473906353905	4.08136800722057	4.21227820256512	4.47939639950817	4.68718770263805	3.9046312982729305	2.5800680400190203	3.55315071973316	4.24847836590943
CROT	3.08052907699314	5.76774226294501	3.94162553136195	3.95837834033566	6.624353943726879	4.058924706663509	7.0103713604090405	3.84202150976935	5.01072067988388	4.3021668762544305	6.40599190032711	5.144673169295579	3.8242888436750495	4.222689354094	4.9023908408315195	6.65813007531605	5.950617575133821	4.59766703501787	4.42639412174074	6.610158167331241	6.40241658123566	4.03990718760969	6.873573377121629
CASZ1	9.432474741475358	8.518543306048139	8.83257918114263	8.980207317008858	8.75090607947412	8.55985947615735	7.31729529391841	8.98564479789581	8.70432140667652	9.47751137045309	9.55876261635055	9.28631070578536	9.58681883402434	8.71829748438171	9.046250588252029	9.52459838549134	9.84532474625823	9.30926248033401	8.71611474315905	9.73412194944866	9.79667516990859	9.98209917300106	10.1131460015064
ZADH2	6.42600274755793	7.59523596489558	6.65032538058909	6.921928352821679	7.06888207307016	6.445786036538401	7.07324478606743	6.84177009360638	7.270199355439531	6.436760338962411	6.92935331857214	7.16141378199224	7.30971101314932	6.1822505236934395	7.740202699151831	7.543854532918281	7.06128235717596	7.386007965324611	7.5523841495921	7.18812472517198	7.584231274814821	7.5458441273939405	7.3716752318338
ATP5F1	7.67846259855026	6.771226987373071	7.59313485498243	7.629889298806139	7.17619567342882	8.03694795332709	7.8590400171076205	8.22939915266331	7.68069657365955	7.83856053662627	7.55090821200318	8.350969789333691	8.5041791271752	8.10889529150962	7.971816375697269	7.90482937009586	8.03780297049301	7.9078533754131	7.72204609948691	7.53559030085023	7.51757652518335	7.88543134452403	8.01960616705804
SPIRE2	9.487326696713119	8.39302549203197	8.93904872509467	8.78007734200598	7.99369675934931	8.58449577725848	7.55235823336137	8.79582871651613	8.76975170241369	9.446625215653052	8.9010339728472	8.55136585725147	9.14114919843752	9.08505582996469	8.74265215882769	8.66701016301215	9.218326876380619	9.280282279501439	9.03908086101698	8.856753868571609	9.00970596768381	10.0188070111998	9.557642605750999
COG2	5.99227937667042	6.72383839095903	6.476676013346549	5.68102153785341	7.480554173438059	2.9638273560524797	6.12457872359499	6.865418855870531	5.39477745504306	4.99191416043071	5.29152568988249	6.63619235625654	5.61712292584543	4.67782854251025	5.76211232504288	7.125528240897549	6.1455677613729	7.0509207647352	6.18078968105688	6.9529229425298	6.11567204439115	7.37113905220316	5.706308522865831
MICALCL	6.14110381846514	4.41821397017021	7.5770641124425495	6.29063734934193	6.9176699093113605	7.19246199198798	4.08655645923983	6.83371732703209	6.965177197832731	6.83651483439682	6.84494036724535	6.24902576453799	6.76136120968064	6.17093895984338	5.64973233561851	6.0309923817985	6.50409388742835	5.10046584580176	6.41404786561988	6.6441574219026105	4.2470339047935	7.7492815593785505	6.448819698174829
SHROOM3	4.134618119167549	5.2128104293084805	5.07368756607136	4.961830735514231	5.379335908754599	5.703611406766139	5.61344811209151	4.965712956056009	4.75948828662047	4.9862286526442405	5.207696692673769	4.92561819297603	3.00052252164254	4.97676687404896	5.44939642915635	5.463814583261531	5.20298512749826	5.95378252334543	5.74207985328559	5.51297152829761	5.55339094830339	4.83456671661354	4.68984124360807
DDAH1	4.753831276578651	1.8073091672893402	3.2401300495316403	2.20268100310901	2.04372070453035	3.9748351644487	4.19926479953612	2.86455839863049	2.7867625758746803	2.8239036063202594	2.42556430722873	4.58994411212042	4.3594916527875	2.8315870519949105	1.5834208790449	1.8181842647045001	3.6096010885554097	3.76936436365993	3.13598822634406	1.75976602654218	6.278960114402911	1.7420972120784302	3.14429000783223
EPHA10	7.138128655192831	6.167237423786651	6.43809802801311	7.162998059622309	7.1360927637489295	7.70910043533507	7.283565155565599	7.05010837448363	6.97890391883178	7.019151570756559	7.19534126879884	6.663126988859	6.860450304357291	6.5590444349641706	6.382542498493151	7.590852563701251	7.29123703643794	6.919040880519999	7.528628544222371	7.53508821854743	6.78335278338825	7.949733313289781	8.10950054878002
LANCL3	3.34649770608654	5.62063608287722	5.65654161852661	6.61673773073442	5.79140247978863	5.4760283590091	5.78751293995592	6.18441471749665	5.89288665467069	7.90771716129716	7.20474694671271	6.021362281568281	6.13910085426035	6.11155502916458	5.76921930552511	6.18524097762367	6.2664788953347506	6.674961392143049	3.93277468658183	6.283403516201281	6.41904822435462	7.2032356666260196	5.543995729013929
MMP15	4.49663855316795	4.2678544142178705	5.836316796542669	5.11870681815457	5.681584898135751	6.54340711968703	4.4721776886803495	4.57021195555214	4.43078598059126	5.33351897994115	5.05924805799196	4.72722915637793	4.0445714287981405	3.6203860613273298	4.60840251090063	4.97871471426405	5.95151408232995	5.36648497603929	5.424533455229889	4.78326155778761	4.11034612002563	4.53848676204744	4.47957172496874
SLC41A2	8.64931780425248	8.73755795132731	9.60448276046153	9.58511429693946	8.8329669653394	8.03962911415246	8.50200636231748	8.820323409812339	8.62484419419103	9.82432784901524	9.179025686271089	8.855035828994419	8.088762362709339	9.030286749762311	8.71077942853681	8.41446098234985	9.41833043180142	8.6020339105019	9.10981662938698	8.91907744668074	9.13547930603248	9.232451522060211	9.79853834822955
CLIC5	5.32316074779551	5.88629494623984	8.44029663414513	7.02338584109333	3.56032011550977	5.619535587513879	3.77178545242759	7.185095309864611	4.65909471306541	10.280833200132001	9.75777209042846	7.78490358054597	5.177441305327401	9.09685619705538	6.88566285850379	6.15745672760481	6.46869153136689	7.83173730869012	4.19957757530666	7.692887354793299	8.92996060085624	8.875857413600441	7.6711373952971105
TRIM2	5.49096213341266	5.9533677095666695	3.9745107739170495	5.8211573651045505	5.854279369255	6.035232041655	2.2166432801436002	5.7948994910335	2.4911014167250403	6.304343654651429	6.64376604737249	6.48599006064247	6.008236257377959	4.92774397688224	6.12754618304986	5.28919348150357	5.26127271673108	5.27237635222599	5.84579772616845	5.56114433686988	5.64360300343373	6.08150489128211	6.17370671437127
