Name	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes
MTMR11	7.636249	5.849628	6.0500956	6.22316	7.2327495	7.4778975999999995	6.996461999999999	6.9904665999999995	7.3768106	6.687478	6.4357543	8.002409	7.8346133	7.693602	6.648401	8.142466	7.2239770000000005	7.272889599999999	8.010879	6.743708	7.033885499999999	6.7317184999999995	6.956029400000001	7.436373700000001	7.564863000000001	8.175328	6.958158	7.405522	5.9623084	7.382589299999999	7.533872	7.840604300000001	7.729389	6.696861	7.702008999999999	7.2840567	8.452385000000001	7.085684	7.8332334	6.587530999999999	7.973082000000001	7.741944999999999	7.721895	8.171277	8.15142	6.122016	6.791489599999999
IL20RA	4.1735706	4.844474	4.4096303	4.463293599999999	3.1614525	3.9263894999999995	3.4411940000000003	3.7431288	4.5932226	4.373493	2.3712876	2.0873673	2.4821131000000003	2.6789080000000003	3.9772642	5.666682	4.1848526	4.4081593	4.3852606	4.2329903	3.8028357	4.075361	3.7130214999999995	5.072149	4.525732499999999	3.5388412000000002	3.4196703	4.5768	3.3929858	4.7179317	4.9406943	4.9259114	4.594527200000001	2.4833217	4.8136095999999995	3.2815802000000005	4.928385	4.071962399999999	4.2540083	3.3237178	0.0	4.500802999999999	0.0	3.7670019999999997	4.392735500000001	3.0402147999999998	3.7873379999999996
VSIG2	8.489873	7.448011999999999	7.8767667	7.885559	1.3726513	3.2513351000000004	2.6576883999999996	2.1306689	8.763552	8.105769	7.355678	3.4261513	2.2488763	2.1300478	2.3025493999999997	9.4436035	7.651476	8.997663000000001	9.151048	8.592832000000001	8.402336	7.845865700000001	7.311830499999999	8.332461	8.400089999999999	9.623444000000001	8.474835	9.243011	7.7844777	7.804881599999999	8.007850999999999	9.201085	9.467264	0.6544166	9.018006	1.6695037	8.4301605	8.250588	8.752018	7.649005000000001	2.5323757999999996	9.3398075	1.7397734	9.132625	8.551393	8.018669000000001	7.728003
NDUFS1	7.628252499999999	6.967872	6.8874699999999995	6.725417	7.154433	7.028364	7.046993700000001	7.101130499999999	7.2244325	6.989664	6.3826160000000005	7.2885113	7.006817	6.984547	6.757318	7.505779700000001	7.2567744	7.1337676	7.513120699999999	6.6425967	6.823841000000001	7.056907700000001	7.1571679999999995	7.2569118	7.24384	7.456419500000001	6.7134075	6.9056387	6.698015	7.1000190000000005	6.9570622	7.442176299999999	7.901356	7.116396400000001	6.9822820000000005	7.072420599999999	7.028349400000001	7.1094875	7.126760000000001	7.1121697	7.1465526	6.930289299999999	6.633325599999999	7.344638000000001	6.856734299999999	6.8823137	7.356082400000001
DERA	6.735689999999999	5.585564	5.801147	5.4141129999999995	6.1484513	6.650028	6.616196	6.629311599999999	6.019264700000001	6.0106	5.7326856	7.1567172999999995	6.9000449999999995	6.937621000000001	6.3510695	6.5800924	5.942490599999999	6.2566223	6.663242299999999	6.2132583	5.749120700000001	6.077146	6.1051269999999995	6.2234926	6.238367	7.014791000000001	5.887667700000001	6.435943599999999	5.9623084	5.905155000000001	6.384243	6.165663200000001	6.520199	5.7496977	5.884043	6.878802	6.4714003	6.135439	6.403842	6.041974	6.920167	5.450392	6.888248	6.624328	6.4866443	5.889004	6.1275167
MIPEP	5.220737000000001	4.9037805	4.622293	4.463293599999999	4.5393099999999995	4.4608793	4.263518	4.623775	4.251528700000001	4.894038	4.4508905	4.446137	4.449607	3.5616220999999997	4.783964	5.595093	5.057968	5.12524	5.0064764	4.8092165	5.209043	5.3133903	5.2382292999999995	4.718357	5.257351	5.1289454	4.6182099999999995	5.073122	5.116825	5.4664235	5.040544000000001	4.7710195	5.140626	4.093511	4.7005935	4.366634400000001	5.460832599999999	4.7339306	5.4966364	4.476984	4.8214984	3.383058	4.6630144	5.2019095	4.215128400000001	4.741095	5.1847553
TFB1M	3.9351074999999995	3.0415667999999996	3.9660196000000005	3.940955	3.7777543	3.8714440000000003	3.4411940000000003	3.7431288	3.6517867999999996	3.3833617999999994	3.3773406	3.0266902	3.6158135000000002	3.5616220999999997	3.148377	3.9777172	4.238382	4.027737999999999	4.3242650000000005	3.5299074999999998	4.402866400000001	4.5524683	4.1987467	4.160539	4.2751703	3.6406484	4.350635	4.364448	4.049057	3.8611199999999997	4.3403683	3.8997013999999997	3.5989165	3.9930822999999998	3.8640206	3.4349258000000003	3.471365	4.6059012	4.012296	4.012645	3.5270102	4.185949	4.3014865	3.7670019999999997	3.5950806000000006	4.44461	4.4009089999999995
BAK1	6.975186999999999	6.9111943	6.560581699999999	6.9430570000000005	6.517263400000001	6.522092	7.103794000000001	6.7994413	6.624123	6.3883767	6.7332754	6.6687613	7.3870564	7.0374317	6.964613000000001	6.293933	7.149087400000001	6.742553699999999	7.001928299999999	6.050554	6.518748	7.103863700000001	6.9746766000000004	6.731171000000001	6.7966647	6.235671	6.925635000000001	6.5408897	6.86773	7.285017999999999	7.0853496	6.4472547	6.5632334000000006	7.2745085000000005	7.242605999999999	6.745858999999999	7.5577397	7.077661	7.126760000000001	7.481596000000001	6.819853999999999	6.396276	6.2719927	7.184367699999999	7.246567	7.427682400000001	7.449649000000001
DAPK2	6.466418	4.7826242	4.6867423	5.004944	5.319826	5.78072	5.491818	5.415382	6.357241	5.0515833	4.7028885	6.766736	6.341037	6.5474896	5.4357233	4.901821	5.491829	4.768012000000001	5.287799400000001	4.466065	4.942576	5.3133903	5.426089	4.997865	5.5597305	5.589873000000001	5.985578	5.699201	5.2538147	5.627951	5.5443387	5.625043	5.3186135000000005	5.5163426	5.5733542	6.221307	6.239408	5.5530066	5.8202343	4.752521	6.32975	6.0904202000000005	6.888248	5.2177706	5.7254057000000005	4.071005	5.16036
PHLPP2	6.501862	4.059471	4.033658999999999	3.2652919999999996	5.8031334999999995	6.124078	6.1455007	6.339396	4.565295	4.460373400000001	3.224666	6.640844	7.145001400000001	6.723789699999999	5.7310762	5.862321	4.797638	5.535586400000001	6.219834	4.8427563	4.8495927000000005	4.18424	3.6679006000000003	4.555266400000001	4.8217597	6.337724	3.8932202000000005	4.3179517	3.6127093	4.918657	5.2002025000000005	6.5580087	5.6731277	4.511671499999999	5.1252403	6.361841	6.0325675	4.560569	5.8202343	4.790602	6.85606	5.776699	6.9164667	6.298612599999999	5.4139422999999995	2.7805693	3.343113
AIFM2	5.7193613	6.24317	5.2810154	5.770951999999999	4.327222	4.079685	4.7840357000000004	4.249629	5.0209203	4.851808999999999	4.7595644	4.7547674	4.8959790000000005	4.773104	4.500361	4.1374316	5.2263885000000005	5.649978599999999	5.439304	5.0862284	5.6697474	4.8891077	5.3566995	5.9751105	6.123647	4.981516	5.7270900000000005	4.8624906999999995	5.770112	5.3631096	5.111143	5.815445400000001	4.479416400000001	5.1236987	5.4667945	5.6616044	6.8153553	5.093525	5.7086687000000005	6.3721285000000005	5.732244000000001	6.347957	4.463259	5.014853	5.5616403	5.3324256	4.890617
RETSAT	8.714213	7.3013444000000005	7.0473740000000005	6.617039999999999	8.48954	8.4738455	8.852466999999999	8.484095	7.924939999999999	7.683475	5.8677206	8.0277815	8.442758999999999	8.476924	7.5683193	8.706746	7.2371855	8.06818	9.183608	7.315243700000001	8.072758	7.1627073	6.8739753	7.288415400000001	7.694749400000001	8.774111	7.1463304	7.972715400000001	7.1125803	8.062136	7.7991767	8.387259	8.45223	7.357641	7.784739	8.261589	8.801725999999999	7.8688555	8.092993	7.9284539999999994	8.786989	8.226514	8.396600999999999	8.502761999999999	8.170498	6.67477	6.8229156
GUCA2B	7.520047	3.9511864	2.8075702000000002	3.5859356	6.918914	6.7524133	7.2036915	7.5282855	7.9221897	5.3834324	2.8601766	9.065828999999999	7.29811	7.2949166	4.1470194	7.3459616	5.491829	7.6753383	8.081693	6.6425967	6.9855375	2.5473256	2.5473382	6.6445565	7.482614	8.362036	5.969713700000001	7.026228	3.3929858	3.4064083	3.3720515	8.638974000000001	7.8616853	3.9930822999999998	6.734983000000001	4.1621413	7.021505400000001	6.7543797	6.956498	7.8494754	8.713243499999999	7.3141394	9.490504	7.322804	6.533712	1.235666	3.5822562999999996
FAM120A	7.467231	6.896669999999999	6.8874699999999995	6.868197400000001	5.921359	6.2151585	5.9290695	6.075911	6.8779225	6.165161599999999	6.584347999999999	6.1536818	6.1844068	6.070292	6.8585863	6.7545147	6.530382	6.896155	6.625818300000001	6.405075599999999	6.6347570000000005	6.396681	6.5833383	6.5084944	6.3631415	6.7671779999999995	7.3127675000000005	7.0189794999999995	6.3308315	6.265877	6.403125	7.6086800000000006	6.809495399999999	6.7127365999999995	7.3993009999999995	6.167602	6.266677	6.969091400000001	7.018635300000001	6.936489	6.0037174	7.723125	6.4829364	7.262910000000001	6.3306236	6.737176	6.559321400000001
NEDD4L	7.01253	6.2200226999999995	6.9846683	6.195162	6.704801600000001	6.883155	6.970516	6.870603	6.971328999999999	6.3433665999999995	6.1266317	7.329896499999999	6.894998599999999	6.450541	6.5151577000000005	8.373965	6.702149	7.3950887000000005	7.579876	7.49475	6.441199299999999	6.841079	6.776380499999999	7.3887205	7.528430499999999	8.235548	6.2448125	7.7100789999999995	5.982165	6.7186923	6.476272	7.9187884	8.345339	6.041323	7.1466303	6.6075006	6.5496044	7.1483083	7.060137700000001	6.9151006	7.436865299999999	6.318169	7.2449335999999995	7.6841855	7.628020299999999	6.015255000000001	6.102126
ARHGEF5	4.2997656	4.1601925	4.0002356	3.8481129999999997	3.8590164	3.9263894999999995	3.9461162000000005	3.8596532	4.6206190000000005	2.9748662	3.515393	4.569736	4.304921599999999	3.9245504999999996	4.369218	4.6425	3.8826199999999997	4.3318667	4.6566730000000005	3.6858873	3.1173222000000003	3.7370367	3.8805928	4.2052402	4.3879209999999995	4.299794	4.6583505	4.3179517	4.1923184000000004	4.4273124	3.9869218	5.223456	4.479416400000001	3.4272910000000003	4.3866363	3.2815802000000005	4.827354	4.465393499999999	4.907491	3.8776328999999996	4.225381	5.375236	4.15759	4.240583	3.7480550000000004	3.7703784	3.8496947
LIMA1	9.061669	8.372194	8.223044999999999	7.992456	8.383669	8.580471000000001	8.289028	8.447324	8.210614999999999	8.147824	7.761591	8.904961	8.745752	8.882027	8.518833	8.719427	8.222468	8.608539	9.034500999999999	8.292618	8.315907000000001	8.210111	8.032608	8.547358500000001	8.873363000000001	8.889766	8.469205	8.581823	7.7149806	8.654703	8.806610000000001	8.951186	8.751019	8.226264	8.63537	8.7153	8.708921	8.4345875	8.556431	8.494958	8.931142	8.89136	8.723275	8.917614	8.784188	8.118169	8.455577
HEBP2	7.0247655	6.9111943	6.7383413	7.082045599999999	5.995115	6.2151585	6.249854599999999	6.359326	6.5829315	6.373529	6.418258	6.65021	6.081557	6.055716	6.279826	6.3163656999999995	6.1522613	6.9545639999999995	6.493557	6.871075	6.805391	6.6892423999999995	6.613399	6.8272495	6.7966647	6.8911357	7.132148299999999	6.944416499999999	6.624114	6.8335757	6.6601786999999995	7.002961599999999	6.8331313	6.4820867	7.226367	6.6472836	7.2514389999999995	6.7135444	6.7465696	6.9151006	6.725150599999999	7.1377883	6.8536406	6.844630199999999	6.8834089999999994	6.767395	6.8612589999999996
AKR7A2	7.6080647	7.0089664	6.778326	6.807847	7.2174225000000005	7.30726	7.448899000000001	6.9646773	7.210977000000001	7.013803500000001	6.8290725000000005	7.358747	7.282737299999999	7.447862	7.223824499999999	7.17237	6.453246599999999	7.1942716	7.6867185	7.010412700000001	7.428862	6.749546499999999	6.4497643	7.5005493	7.520207400000001	7.1845307	7.08138	7.597799	7.121560000000001	7.1362820000000005	7.6049104000000005	6.8174996	7.366061999999999	6.736229	6.8873534	7.289096000000001	7.6434526	7.1559479999999995	7.055585000000001	6.9906573000000005	7.5294547000000005	7.278491000000001	7.2973795	7.3803095999999995	6.836400500000001	6.555149	6.956428999999999
PHPT1	6.0418353	5.8191442	6.351187	6.624058	5.9770265	5.7505875	6.0496254	5.8965836	5.9235177000000006	5.8801155	5.645148799999999	6.1000133000000005	5.902048000000001	6.055716	6.41896	6.020976999999999	5.7531930000000004	6.115843	5.964002	5.817396	6.367653400000001	5.9697022	5.8361160000000005	6.0987295999999995	5.938589599999999	6.211059	6.604617599999999	6.037253400000001	6.2675157	5.840685400000001	6.0184584	6.284971700000001	5.699085	5.809980400000001	6.0032115	5.531594	5.242769	6.0061480000000005	6.389442400000001	5.985635	5.732244000000001	6.869973700000001	6.0454254	6.2911363	5.5616403	6.4621379999999995	6.2481737
ENTPD2	1.6778127	0.0	2.2481258	0.0	0.8437667999999999	1.4353583	2.0123564999999997	1.7016833999999998	0.94524217	1.1932001	2.0463238	3.1373925	0.8750154	2.1300478	0.9879188	1.7904088	2.1497283	1.0659958	0.0	1.5744673	1.2866323999999998	0.52656937	0.48933294	2.129829	2.224176	1.6436198	2.1585419999999997	0.7253259	0.0	0.9053549000000001	1.9072903	1.111334	0.94589657	0.6544166	0.0	1.6695037	3.7394996	2.2528599999999996	2.5958977	2.085584	1.5430475000000001	2.4433352999999998	0.553818	2.2209747	1.0575613000000001	0.0	0.68693674
PLEKHH1	4.9654193	4.4259900000000005	4.8267913	4.7206335	4.634703599999999	4.3446574	4.475139599999999	4.7499223	5.195041000000001	4.7171564	4.5823846	5.173805000000001	4.935836	4.582903400000001	3.9772642	5.7514443	4.5235386	4.678428	5.523114700000001	4.422365	4.073424	4.1125746	4.166669000000001	5.165595	4.7672156999999995	5.577088400000001	5.0689955	5.016013	4.1923184000000004	4.367554	3.8831512999999998	5.310405	4.893263	4.6500254	5.4529037	4.9020220000000005	5.741906	4.8133774	4.907491	4.9672475	4.7203745999999995	5.486550299999999	5.135924	5.1366606	4.534118	4.640191000000001	4.176014
ATP9A	6.2226644	4.7826242	4.9011097	5.0884933	4.5393099999999995	5.1329823	4.475139599999999	5.0241084	5.1767	5.0515833	5.1471324	6.2054257	5.731366	5.5934277	4.6771164	6.8421582999999995	5.027882599999999	5.0793114	5.8603983	5.748286	5.0921364	4.952053	5.253581	5.8540044	5.6973709999999995	6.6920967000000005	5.669331	5.566281299999999	5.0804443	5.5892324	5.5944853	5.5907145	5.5923276	4.6500254	5.5076823	5.6459794	6.3957872	5.7272263	5.743053400000001	4.752521	5.610356299999999	5.3943954000000005	5.550304	5.8871946	5.7761083	4.9239180000000005	4.441968
MRPL43	5.792745	5.6562475999999995	5.885943	5.868725	5.532928	5.266743	5.467289	5.840968	5.4906287	5.689468	4.966324299999999	5.7627573	5.661768	5.0032125	5.8090544	5.5766263	5.328651	5.4479413	6.0418400000000005	5.6756972999999995	5.481145400000001	5.450501	5.253581	5.7820544	5.768520400000001	5.7691665	5.9374533	5.717228400000001	6.021076	5.7846694	5.9038157	6.0692260000000005	5.77427	5.6542697	5.8943585999999994	5.2089596	5.1949024	5.6208277	5.731683	5.7353053	5.205129	6.3867407	5.982751400000001	5.9263315	5.44113	5.774638700000001	6.176997
TRAF3IP2	6.0418353	4.960744999999999	5.322173599999999	5.397827599999999	4.724179	5.3694553	4.823222599999999	4.9206	5.797147799999999	5.176598	5.3452991999999995	4.918742	5.204109	5.119904	5.063918	5.538969	5.491829	5.055786599999999	5.523114700000001	5.497645400000001	5.4655623	5.9998074	5.543153	5.962146	5.5597305	5.6399045	5.6091623	5.870072	5.3789169999999995	5.840685400000001	5.6269730000000004	6.126261	6.100687000000001	4.999769000000001	5.776618	5.2713933	5.7584662	5.7475953	6.1197042	5.2528977	5.223723400000001	6.347957	5.2991410000000005	5.857128599999999	5.5197473	5.299715	5.2784095
LAMC2	6.2850304	6.7906857	7.935415700000001	8.2431965	4.9997506	5.1789613	5.737241	4.8659205000000005	7.902793400000001	7.1020174	7.444783999999999	6.687077	6.1593738	6.055716	5.998480000000001	6.3816440000000005	7.2696867	7.0996633000000005	6.347936	7.905142999999999	8.22165	7.9000807	8.0281515	8.988858	8.386584	6.8598113	6.370955	6.5509768	6.909807700000001	7.3248415	7.001104400000001	6.4279394	5.845729	6.797065299999999	7.057646000000001	7.195595299999999	8.254502	7.265948	6.04817	5.944001	5.596155	4.465004	6.236617	5.6030940000000005	6.9730663	8.681701	7.091587
ALDH18A1	7.9662743	6.953911	6.9324636	6.7703866999999995	7.7991494999999995	7.805553	7.850851	7.984782000000001	6.944478500000001	7.222912299999999	6.552625	8.396694	7.537118400000001	7.373415	6.648401	7.976313	6.864161999999999	7.4229383	8.001169	6.9424253	7.595621	7.2529674	7.181451299999999	7.887544	7.615916	8.273683	6.751017999999999	7.202941	6.7335925	7.5961723	7.4859686000000005	8.027582	7.6113276	7.231072999999999	7.048438000000001	7.628189599999999	7.794287	7.2229494999999995	7.646042	6.774911400000001	8.4604	6.842335	8.04693	8.030197	7.7159815	7.0490355	7.1546955
STYK1	5.929183999999999	4.1601925	5.4390373	4.9389443	4.724179	4.384447	4.475139599999999	3.7431288	5.081326	4.669327	3.7572455000000002	4.646619	4.974622	4.7000046	4.5617175	5.8158417	4.1848526	4.957654499999999	5.4677854	5.365431	4.369763400000001	4.8455644	5.3566995	4.8648696	4.8217597	5.8457756	5.155682	5.7350330000000005	3.9717126000000005	5.7616396	4.7766294	5.805502	5.564356299999999	4.275553700000001	5.1252403	4.205425	5.752967400000001	5.125007	5.27956	4.329577	4.8695207	4.047575	4.7904606	5.0683203	5.164926	4.5032473	5.2323422
PIGV	4.716628599999999	5.168465599999999	5.751791000000001	4.2620792000000005	5.2001767	5.3292437	5.254423	5.211200700000001	5.158123000000001	5.1593885	4.814098	5.0936923	4.724532599999999	4.4991984	4.298887000000001	5.7181344	4.9971557	5.392679	5.380597	4.8092165	5.5857515	5.1440043	4.810150599999999	5.165595	5.3344097	5.2466397	4.9118319999999995	5.853867	5.186945	5.019177	5.5944853	4.4263544	5.535832	4.7762647000000005	5.5604569999999995	5.1212764	5.5523157	4.8886769999999995	4.927563	4.165376	5.242081	3.9473555	4.8848853	5.66225	4.723184	4.880338	3.9668623999999997
ACAA1	7.6871753	6.9398117	6.447332	6.461194	7.105317599999999	7.1371803	7.2475643	6.9646773	6.575951	6.5019602999999995	6.189863	7.693711	7.219555000000001	7.349713	6.870759	7.515507	6.6732845	7.116816	7.526721	6.5338616	7.165091499999999	6.448537	6.4092126	6.7688856	7.023034	7.3018365	6.475761	7.075972999999999	6.661537599999999	6.6638517	6.7514142999999995	7.3425460000000005	7.099912	6.7593440000000005	7.102824000000001	6.8312364	7.2514389999999995	6.7031527	7.1821113	7.220756	7.798027	7.489196300000001	7.8935475	7.459154600000001	6.607565400000001	6.749339599999999	6.4017506
MRPS35	6.808269	6.514487	6.453519	6.595781	6.2270845999999995	6.1357822	6.702792999999999	6.339396	6.6641707	6.515549	6.0377645	6.373177	6.150932	6.285455000000001	6.2048807	6.7708509999999995	6.6635337	6.7127795	6.9115142999999994	6.5027266	6.518748	6.695388	6.738693	6.820082000000001	7.023034	6.502289299999999	6.7134075	6.8413405	6.6738	6.164171	6.554360400000001	6.894568	7.009450999999999	6.8696713	6.602842	6.408889299999999	5.725153	6.8422410000000005	6.723794	6.415423400000001	6.52979	6.347957	6.003947	6.824053299999999	5.981421	6.7852273	6.846044
CS	7.943897200000001	7.312329300000001	7.4576306	7.030161	7.404994500000001	7.3828745	7.4675694	7.588626400000001	7.539953	7.547876400000001	7.2607029999999995	7.420256599999999	7.3283725	7.3072743000000004	7.020314999999999	7.904095599999999	7.8189573	7.6362205	8.175334	7.430024	7.6414156	7.9701824000000006	7.681734599999999	7.806448	7.960882000000001	7.913291	7.4900494	7.8514524	7.6231194	7.634707499999999	7.6490800000000005	7.0667919999999995	8.044906	7.713754	7.687253	7.591953	7.6844716	7.8827353	7.9134210000000005	7.674686400000001	7.668286	6.956307400000001	6.9052453	8.043608	7.289583	7.612161	7.4546733
SPHK2	4.746487	2.206932	3.2096775	3.2652919999999996	4.489139	4.3037386	4.7840357000000004	3.8596532	3.5414392999999995	4.1124377	2.6363428	5.2248445	5.3140545	4.972503	4.1470194	3.8604870000000004	3.9483442	3.2852417999999997	4.5000215	3.7579777	3.8987822999999997	3.4765754	3.3050224999999998	3.1503751	3.8192446	4.1695967000000005	3.5953635999999998	3.673436	3.7111757000000005	3.6263301	3.4467513999999997	3.6558707000000004	3.7052057	3.8279739999999998	4.3866363	4.071473	3.3307924	3.7871516000000005	4.986155	4.4534383	5.3975644	5.0523543	5.6477857	4.7998785999999996	4.3740473	3.6195111000000004	2.5555446
ADCK1	4.1735706	3.0415667999999996	3.9309722999999996	3.3353754999999996	3.7777543	3.0680065	3.1019888	3.151341	4.0242267	3.7013504999999998	3.7572455000000002	3.1373925	4.144091599999999	3.0755502999999997	3.5627358	2.837504	3.6653135000000003	4.027737999999999	3.973324	2.793847	4.2656374	3.5864637000000004	3.4183377999999998	3.5475415999999997	4.194791	3.2476165	4.0821333	3.5175762	3.6127093	3.5744123	3.6501172	4.550619	3.8041980000000004	4.275553700000001	3.7322147000000006	3.2815802000000005	4.1441803	3.7062053999999995	3.525038	4.165376	4.33206	4.0951896	3.3728557	4.0410786	3.1875422	3.3266337	3.2536964
CTSA	8.861331	7.3765407000000005	7.4233656	7.634209599999999	7.9318447	7.9649534	8.191321	7.978353	8.287412	8.022558	7.584675	8.5141945	8.384542	8.406875	8.328958	8.400455000000001	7.953081	8.355103999999999	8.897273	7.5916405	8.108314	7.669805499999999	7.617923299999999	8.094783	8.118977000000001	9.149272999999999	8.144766	8.297244000000001	7.949899	8.276328999999999	8.621496	8.544986	8.429152	7.7830644	8.365666000000001	8.477803999999999	9.301943	8.296244999999999	8.826063000000001	7.974673299999999	8.172891	9.018744	7.994948399999999	8.964196000000001	7.9500665999999995	8.077743	7.9892106
SNX24	4.8871613	4.059471	3.6149410000000004	3.8481129999999997	4.634703599999999	4.878147599999999	4.7840357000000004	4.249629	4.7990794	4.740489	3.6413815	5.709994999999999	4.529929	4.941126000000001	4.369218	4.2348604000000005	3.9483442	4.251313	4.88502	4.1814904	4.369763400000001	4.037162	3.6679006000000003	4.0667542999999995	3.7078104	4.299794	4.6182099999999995	4.653699	4.5525025999999995	4.100187	4.0837264	4.550619	4.937549	3.8851357	4.3269625	4.3279886	4.9087366999999995	4.6925035	4.82429	4.476984	5.047062	3.304212	3.9106332999999998	4.921087	4.5171847000000005	3.9913089999999998	3.7873379999999996
FAR2	6.466418	5.87948	5.2810154	5.844896	5.1364126	5.0611440000000005	5.038316200000001	5.415382	5.283403	5.9815187000000005	5.0595593	5.498128400000001	5.329098	5.119904	5.4025693	5.965281500000001	5.6581874	5.921293299999999	6.587397	5.6569650000000005	5.151774	5.864557	5.944141	6.3681135	6.426108999999999	6.2193093	5.7643504	5.933129	5.8587074	5.818539599999999	6.066626	6.284971700000001	6.176556	5.7801538	5.8631883	5.5817309999999996	6.1333566	6.268258599999999	6.171118700000001	5.6342163	5.948893	5.450392	5.192406	6.182176999999999	6.3735933	5.3324256	5.788625700000001
