Name	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes
FAM98C	7.00562454919388	7.72246602447109	7.35491051158679	7.49585502688717	7.42961596420174	7.41447383643093	7.337175868586299	7.191799501065081	7.707359132080881	7.742140985498151	7.40429006444484	7.0757465380609	7.073606040574941	7.26115467261557	7.54843662469604	7.34251918966061	7.455327220304559	7.83794324189103	7.64313466185727	7.59618975614441	7.244125943283731	7.25927248703759	7.65535182861255	7.51491126486135
ANKRD9	6.608809242675519	7.096978636370539	5.08321336824898	7.73741636593706	8.1261882105221	7.4708621994137	7.68999797141945	6.45121111183233	6.44625622988956	7.405992359675841	7.048759311919861	4.99548451887751	7.62862780216015	6.57288966842058	7.21626083716506	6.143638309922039	7.08427691053149	8.2803068064537	7.28909670241999	7.707359132080881	7.08321336824898	7.760886242784911	8.45779126025604	7.8322571143779305
FAHD1	10.3755825124905	9.68088692071969	8.90568784852686	9.56776598449472	10.052568050804199	9.04028972102572	9.324405598493609	9.4112991229642	9.26185985961497	9.56472111848461	9.63571812033105	8.81313985089045	9.571752643503551	9.95506864440976	9.69974594797101	9.08507405303684	9.31288295528436	9.925554439873551	9.47451716417449	9.69313843834293	9.93590168226759	9.298520857125949	10.460046272502	10.1695492506807
ACOX1	8.735725245076571	8.47004872601133	7.866660750819991	7.909293085823821	8.86727873970966	8.211401637418469	8.48139582415413	8.69835740595729	8.651410525913	8.64673869830785	8.22062016744785	8.171427026607539	8.675957032941751	8.503825737995749	8.603626344986191	8.00168966840422	8.52943055414615	8.974701379398141	8.55228483994351	9.004501392234939	8.78594281939225	8.48220292629596	9.17990909001493	9.100399529087198
ZADH2	5.928370323018969	6.5576551547254205	5.958842675243241	6.66106547980695	6.97842446544086	6.33628338786443	6.47411151394241	7.20065343636747	6.38543103719352	7.25738784269265	6.35931031689044	6.58195375084882	5.984133594540981	7.2649116930744695	6.26115467261557	5.70321146739115	6.318316841334981	6.776103988073161	5.4757334309664	6.94251450533924	6.343407822297809	5.19770815795585	7.291861369585219	6.50303064564116
ZADH2	6.53294028837287	6.467605550082999	5.928370323018969	6.91288933622996	7.152791851639121	7.2488763428371294	6.5453506448223	6.635173946674921	7.65248649491816	7.20065343636747	6.686500527183219	6.464341532761099	6.44128427192704	7.760886242784911	6.9829935746943095	6.5894638929561	6.925999418556219	7.21334728173344	6.61618123133188	7.53294028837287	6.525129251203969	7.28169825009883	7.4870360800319	6.70321146739115
PPDPF	9.17192735435346	9.49385544924082	8.12773644358883	9.851905168794689	9.85906882469236	9.80526020615584	8.668884984266251	9.460455896309641	9.92332748541919	9.14414836650889	8.563005553062402	9.602698865017961	9.68194113709169	8.58345891013077	9.04193288184217	9.0389189892923	9.47634118006233	9.73978060977326	10.241506540822801	9.29576893442051	9.17117679765177	9.41045135150399	8.78692302215279	9.082149041353869
S100A16	12.5950243186136	11.887220615468399	10.6825557410803	12.4751254257424	12.0892518403132	11.7036008179001	11.600563395571198	12.069181209154301	11.9596035425929	11.703384525034402	11.870094959714901	11.6498848615181	12.5262546938286	11.477657092136099	12.103353383968999	11.232660756790303	11.9181924069885	11.428046053958399	11.9624984143478	11.6249325008114	12.2627702162941	11.7881881325196	11.549736545229301	12.3895775665461
PWWP2B	7.29001884693262	7.082149041353871	6.55918586578773	7.5698556083309505	8.299208018387281	7.94485844580754	7.455327220304559	7.22207035524718	7.894817763307941	8.08533966935737	7.23553560671046	7.07788386443832	8.47004872601133	6.98868468677217	7.877744249949	7.193771743396679	6.95070169008901	8.320123598040611	7.99265514938683	7.957682486165121	8.21431912080077	8.21577565302028	7.82972273508606	7.673839055990441
DENND1B	7.76420813013995	7.75822321472672	8.001126665454281	7.35843142862635	8.10433665981474	7.94251450533924	8.211401637418469	7.892998093055071	7.8404632338695395	8.38154295118458	7.19967234483636	7.62643913669732	8.29553937040683	8.001126665454281	7.8201789624151905	7.27705487614873	7.94016675048282	8.12876767668555	7.60659028037053	8.21480479494805	7.77478705960117	8.0757465380609	8.17891378466957	7.8678964639926505
TMEM44	6.16791986555194	6.33091687811462	6.15583017155653	5.5576551547254205	6.456149034648	6.96231765494231	5.62935662007961	5.85549144310187	5.93310047493137	6.938991438775541	6.316507819103109	5.7279204545632005	5.80477637795583	6.67101024127845	6.83162393682075	4.61470984411521	6.12928301694497	7.187846909439571	5.85549144310187	6.68929916053589	5.61176256006487	6.66533591718518	7.45450493755737	7.10118781525974
MRPS22	8.854556752404529	7.882643049361839	8.11634396123747	8.4446008137115	9.0757465380609	8.165409520319821	7.70043971814109	8.088523256616629	8.27099606074028	8.21771541135067	8.37981154378699	7.90267658665114	8.38284014447524	8.668884984266251	7.97269265400426	8.07734982962161	8.10328780841202	8.16641418264516	7.59618975614441	7.943686951597099	9.058803517795631	8.43254190038826	8.60214209069798	8.49225378930292
TFB1M	8.08161658331465	8.28771237954945	7.4178525148859	7.99265514938683	7.67807190511264	7.03232128705788	7.1106138055009005	7.7011331548479705	7.97556140627362	8.10956950937069	8.0503928599799	7.54920708935568	7.61176256006487	8.00898878322726	8.21529030565123	7.81057163474115	7.811214117513241	7.372429792334089	8.16138386011199	8.319220502523871	7.65176927141799	8.073070419614309	8.07734982962161	8.195741293246451
PLA2G12A	7.20554891117303	7.37068740680722	6.94719858426206	7.07788386443832	7.19967234483636	7.288173968112299	7.0454866563594605	6.9943534368588605	6.68929916053589	7.723148957047581	6.75355105460065	6.920055054806969	7.19278595925112	7.71011763204345	7.0810839286876295	7.253611151947171	6.94016675048282	7.1261882105221	7.334496768390419	7.40343816300828	7.18685706717715	7.643856189774719	7.64457735701838	7.0476692513913095
RIPK3	8.73063995591679	8.12979817318714	7.62570884306447	8.398316163400201	8.30697305714083	7.74617838097141	7.829088444004889	7.80864246791806	8.65069276717138	7.96578428466209	7.770829046032491	8.071998580753059	8.191306018918691	7.62643913669732	8.4966540825935	7.383704292474049	8.51806297565252	8.10956950937069	8.56643464628328	8.27565894469885	8.39959836912011	8.35402893805439	8.80928581019891	8.09169983413681
UQCR10	8.45121111183233	7.80864246791806	7.15076274435542	7.48944659862258	8.07788386443832	7.395748328179031	7.19574129324645	7.407692648665679	7.26772305162742	7.736063627871809	7.2649116930744695	7.12205144771389	7.905086098761769	7.65033375384593	7.618385502258611	7.3264294871223	7.811214117513241	8.12463831417871	7.22207035524718	7.843607046490559	7.600656307826299	7.575161033425389	8.64313466185727	7.8832542313412794
RAB32	6.121015400961371	6.14159627838382	5.54843662469604	5.354028938054389	5.20554891117303	5.799605422452671	5.799605422452671	5.09592441999854	5.18586654531133	5.80477637795583	5.86542397831313	5.5849625007211605	5.61176256006487	6.39231742277876	5.6639138421159805	5.70597790168252	6.59693514238723	6.10852445677817	5.1699250014423095	5.61176256006487	4.95419631038688	6.02236781302845	6.29829173062012	6.911691581872339
ATP5G3	7.7011331548479705	6.89117612475454	7.22207035524718	7.786596361890809	7.958842675243241	6.917670434361759	6.86913111964429	7.21916852046216	7.2658494214408496	7.61911951145322	7.119978609654879	6.515699838284039	7.3619437737352404	7.7767620017862304	7.6110247973073495	6.590961241342599	6.787902559391429	7.22110372536788	7.47411151394241	7.47248777146274	7.614709844115209	7.54843662469604	7.87344411251538	7.3416300093299105
TKT	4.83289001416474	5.918863237274589	4.69488019279919	5.44625622988956	4.711494906650089	6.01792190799726	5.71149490665009	4.70043971814109	4.5298209465287	3.1699250014423104	4.34340782229781	2.3219280948873595	4.71699089440494	4.887525270741589	5.7839804136838	4.35755200461808	6.03782146543497	5.19770815795585	5.872828759534889	5.894817763307941	5.5109619192773796	5.554588851677639	5.08746284125034	5.8923910259134
VSIG2	8.8325735989774	9.16163579323773	7.549977142771819	8.11113567023471	9.15050890516397	8.21771541135067	8.70942850136835	7.492654371018911	8.684047261613019	9.6398833131998	8.00786824333334	8.01625115501275	8.86170728658586	9.041659151637221	8.59618975614441	8.2728630232019	8.43421120348557	9.376776571882981	9.58496250072116	9.2599785944214	8.59954096564405	8.839203788096949	10.4302434502751	9.26725487215199
SDSL	6.3416300093299105	5.92362461136832	4.73335434061383	3.5235619560570095	6.9483672315846805	6.357552004618079	4.99095486039699	6.03342300153745	4.968090752045259	5.911691581872339	6.27239650903749	2.29278174922785	6.44956137461324	6.33091687811462	6.33985000288463	2.72246602447109	3.72246602447109	6.571373435973199	6.85174904141606	4.83794324189103	6.786596361890809	6.23266075679027	7.00562454919388	6.41953889151378
NDUFB10	8.464341532761098	8.50303064564116	8.34784279363816	9.106170316945141	9.29714555193039	8.72144101907033	8.16892278185294	8.807998838623028	8.59021276140836	8.75988818322184	8.80832068916333	8.365010076783019	9.21529030565123	9.00197108750993	8.25597274199961	8.44211412241923	8.26865895502767	8.60325542454685	8.721099188707191	8.972979786066288	9.01847839596593	8.772809410160729	8.96953042389498	8.99661471481536
CAMK2N1	7.4982508675278305	6.68790052248075	5.2288186904958796	8.16641418264516	7.96173907260414	7.8648051942415	7.91408609701272	7.8856963733394005	8.10223819393074	7.81826260830447	6.96231765494231	6.949534933017009	7.81826260830447	7.594697827323871	8.117383366931481	5.762880292917	8.00225245173138	8.36763315939816	8.91438513215544	8.43754402631547	7.708739041359579	7.56529252058102	8.50501755552812	8.28401434473801
SHROOM3	9.90613899619538	9.077349829621609	7.933690654952231	9.454504937557369	10.0244471240406	9.489647293488439	9.42794133250948	9.38650920407794	9.45655976633501	9.833364506864589	9.14414836650889	7.928370323018969	9.44584255388934	9.7195599489941	9.82956418845797	8.657497100444111	9.624064329509409	9.73470962022584	9.26795708440284	9.69209237542757	10.061506206935402	9.36325870170799	10.0233385311202	10.3658849676776
FAM102A	0.263034405833794	2.03562390973072	1.53605290024021	2.23266075679027	3.85798099512757	2.20163386116965	4.0703893278914	1.9634741239748899	4.77082904603249	4.54843662469604	2.76553474636298	2.51096191927738	2.8875252707415897	2.96347412397489	4.25550073314839	2.8073549220576	1.32192809488736	5.635173946674921	4.949534933017009	3.1538053360790403	3.90689059560852	1.6322682154995098	2.58496250072116	2.03562390973072
RAB3IP	5.300123724569009	5.53605290024021	4.2016338611696495	3.83794324189103	3.9448584458075397	4.94485844580754	4.63807383718072	5.25171909260596	4.4396231375571205	6.035623909730719	5.4982508675278305	3.9164766444377204	3.20163386116965	4.4396231375571205	1.67807190511264	4.44625622988956	5.41616416473313	4.77610398807316	4.0703893278914	5.08321336824898	3.92599941855622	3.8278190246173196	4.5235619560570095	5.3469568893788795
AIFM2	6.91288933622996	6.85174904141606	6.2479275134435905	6.65391987311942	6.943686951597099	7.554588851677639	7.2045711442492	6.7238315664953205	6.9518675043269	6.5453506448223	6.2288186904958796	6.181897643108389	7.29094040240368	6.50303064564116	7.61397358738023	6.27426166125705	6.62058641045188	7.56529252058102	7.2658494214408496	6.91049283228871	6.7892075753473495	7.08533966935737	6.834154981401321	6.846744023244869
PLEKHA7	7.442114122419231	6.45450493755737	6.714245517666121	7.44128427192704	7.75888943272096	7.65535182861255	6.998872453994269	7.013462259806559	7.49185309632967	6.91408609701272	6.035623909730719	6.0509369652252305	7.16188768237689	6.595443984589481	7.492654371018911	6.73741636593706	6.8163437052848606	7.13955135239879	7.43212427264156	7.13031314554346	7.563768278452031	7.4093909361377	7.091699834136809	7.34251918966061
FAM84A	5.18586654531133	6.23266075679027	4.66106547980695	6.33806779754262	6.1456774551956395	5.85299758761332	5.835418840475481	5.89965902637744	6.4982508675278305	6.33985000288463	5.67807190511264	6.1699250014423095	5.46923479366766	5.83794324189103	5.4757334309664	5.14159627838382	6.5894638929561	4.16992500144231	6.54070926267143	5.24031432933371	6.0639343057541	5.593951283948411	5.30742852519225	4.977279923499919
FOXA3	8.57931593758001	8.946906274456401	7.41447383643093	8.912290583351108	9.81698362325538	9.32508054355428	8.50937914891469	8.41574176829009	8.90568784852686	9.35358794919542	8.335836940378	8.45820152473794	9.3371758685863	8.82241149636048	8.922435740233151	8.68509917200661	9.51786619531519	9.593204354063289	8.83289001416474	9.111657346263131	9.348728154231079	9.249824548616179	9.38478375009335	9.1106138055009
SPPL2A	9.4231159101471	9.38564673503961	9.127994320976391	9.27029532647204	9.849405100947761	9.75555526197214	9.47917396225893	9.36040817482402	9.377644358399909	9.66231233034276	8.72041528490633	8.719388820942081	9.63734941083314	9.73148874987014	9.34983409145725	9.07173049656741	9.85081192216201	9.14847658217828	9.44273619718598	9.99802621579958	9.956085701230789	9.767853393466641	9.7693419869341	9.361724502507391
SLC44A1	6.7983097824545995	7.383704292474049	7.383704292474049	7.386293635150991	7.63372181264101	6.920055054806969	7.1261882105221	6.799605422452671	8.30697305714083	7.71493235178568	7.3264294871223	7.50937914891469	7.02236781302845	7.66533591718518	6.9864109352520405	7.01903466936434	8.18388345903223	7.361066488794321	6.85549144310187	7.81185631429254	7.0509369652252305	6.7238315664953205	7.786596361890809	7.64457735701838
SLC44A1	7.20359271420771	7.85424505422013	8.129283016944969	7.6920923754275705	7.355791546753651	7.806710717965231	7.4153192481403805	7.5999128421871305	7.6021420906979795	8.09328550387792	7.541483864054281	7.82654848729092	7.452035273546199	7.897240425574799	7.44790974874208	7.787902559391429	7.834787049337339	8.03672310600552	7.2450772753596695	7.787902559391429	6.74819284958946	7.37068740680722	8.06231602735572	7.52825874275841
RPS6KA6	4.66106547980695	2.6780719051126405	4.04439411935845	1.53605290024021	4.765534746362981	4.66106547980695	2.86789646399265	3.2927817492278497	0.765534746362977	4.14567745519564	0.584962500721156	3.27798474729977	2.72246602447109	3.5360529002402097	4.59693514238723	4.19377174339668	3.1210154009613698	4.94485844580754	1.32192809488736	0.925999418556223	4.63807383718072	4.48542682717024	4.70597790168252	2.98185265328974
RPS6KA6	6.01792190799726	5.83794324189103	4.70597790168252	4.60880924267552	6.765534746362981	4.92599941855622	5.93781516880342	6.329123596291571	5.32912359629157	5.85549144310187	5.80992886572143	4.18586654531133	5.53294028837287	5.8801957289431	5.59693514238723	5.47897180503294	5.74146698640115	6.52982094652869	4.765534746362981	6.357552004618079	6.09592441999854	5.01346225980656	6.63226821549951	6.54843662469604
ATAT1	4.44625622988956	5.59693514238723	3.5969351423872298	3.8972404255748	5.104336659814741	1.84799690655495	4.786596361890809	3.99095486039699	3.5969351423872298	5.116863757690901	4.09592441999854	1.88752527074159	5.24031432933371	1.84799690655495	5.07895134139482	2.63226821549951	2.16992500144231	5.32192809488736	4.79701297783614	4.68369645430652	1.0703893278914	5.395748328179031	5.10013667128545	2.51096191927738
ADCK5	4.08746284125034	5.354028938054389	1.53605290024021	6.12928301694497	4.12101540096137	4.8278190246173205	4.57288966842058	4.968090752045259	4.93545974780529	2.0	5.59693514238723	4.36457243229586	4.77082904603249	4.07895134139482	5.949534933017009	1.92599941855622	4.5298209465287	5.85049941375812	5.6752513860502605	4.35755200461808	5.791814071161831	5.65535182861255	5.20163386116965	5.15785216914174
CAMK2D	7.71493235178568	7.97556140627362	7.355791546753651	7.80992886572143	8.02181282358484	7.50620838930675	7.64241277290506	7.67101024127845	7.49185309632967	7.949534933017009	7.55382125653269	7.442943495848731	7.54303182025524	7.88508622529017	7.66746640495737	8.04494049127973	7.882643049361839	8.35226417325832	7.66106547980695	7.972118218384139	8.17791779219584	7.50382573799575	8.19377174339668	8.15025502130218
ARHGEF5	3.8479969065549504	7.189824558880019	6.80219321694183	6.66106547980695	6.746850183098051	8.05202456048283	7.84924870276441	6.6920923754275705	7.7011331548479705	7.68018368159249	7.5894638929561	5.99774402605963	6.024585638278269	7.193771743396679	6.4110872267986	6.116863757690901	7.3416300093299105	6.47735352663456	7.85237344958027	6.77873424411784	7.583458910130769	5.918863237274589	7.595443984589481	7.239359850277469
TM9SF3	6.0703893278914	6.5774288280357505	7.22978016673333	6.62789861587175	6.12928301694497	6.799605422452671	7.09381367340273	7.73538678289534	7.055282435501191	6.77214959078454	7.33181268381921	6.77478705960117	6.554588851677639	8.020702203791041	6.749534267669259	6.74819284958946	7.22110372536788	6.82527683005487	6.69627208392586	6.92124588858559	6.73741636593706	6.27612440527424	7.346070440785169	7.65320336203398
TMEM144	9.18611423954164	8.10118781525974	6.973840839533151	8.43837603039902	8.30103884990315	8.43337679337504	8.1853710292354	8.70321146739115	8.39403389536778	8.42248531567029	7.9152818658676605	6.8201789624151905	8.32192809488736	8.4245862262511	9.19007157455409	7.80025280637239	9.124896745892949	8.864186144654278	9.10328780841202	8.35358794919542	9.10564665267773	8.01122725542325	8.960581211353471	8.6387978999517
SLC45A3	6.76155123244448	7.34074028063018	6.42961596420174	7.616916362578809	7.00562454919388	6.62643913669732	7.36806987653208	6.95652136333312	7.3619437737352404	7.376776571882981	6.60139939053183	6.5698556083309505	7.0703893278914	6.65963918701565	6.246027980528099	6.71836162613835	7.05853297020161	7.1456774551956395	7.113742166049191	7.34251918966061	7.5243458164625405	7.0	7.03672310600553	7.407692648665679
CLDN23	4.44625622988956	4.5668151540109	3.62058641045188	4.16188768237689	1.32192809488736	1.43295940727611	4.560714954474481	5.29278174922785	2.63226821549951	5.11270013274936	3.72246602447109	2.58496250072116	4.84799690655495	3.99095486039699	3.0	1.76553474636298	5.8124982253335595	4.5235619560570095	1.72246602447109	5.29645740737124	5.41278152533848	4.83794324189103	4.79701297783614	4.63226821549951
CLDN23	8.32687885483841	7.9152818658676605	8.11165734626313	8.33806779754262	7.866660750819991	8.278914019499942	8.40258575823259	8.11009175192513	8.74011804283313	9.501837184902302	7.52669484554198	6.93545974780529	8.91975719271426	7.98356369722332	8.65713977659315	7.23553560671046	9.592083233653891	8.5018371849023	8.33181268381921	8.31061278165953	8.99123838108984	7.69278983497265	9.46107011403305	8.39360496863922
CLDN23	9.45285896471381	8.74146698640115	8.68790052248075	9.478567405579449	9.543611875898339	9.65194861072345	9.75003697806667	9.02680005934372	9.74011804283313	10.5570807191053	8.96087076379617	8.419538891513781	10.7413827143698	8.82908844400489	9.60232770601389	8.17292748960384	10.486935554299999	9.70787675274333	9.82336724004624	9.61911951145322	9.7176764230664	10.2835514231743	10.476644958629699	9.77000309132917
HCN3	4.4262647547021	5.51412226017071	6.17592374206376	2.7004397181410895	5.30742852519225	5.58796498888268	5.68929916053589	5.44956137461324	5.62643913669732	5.617651119427331	3.62058641045188	4.6724253419715	2.78659636189081	5.224966365000269	5.94016675048282	5.5849625007211605	5.395748328179031	2.92599941855622	4.25550073314839	6.20750245925879	6.2288186904958796	4.968090752045259	5.42290574261218	3.92599941855622
TXNDC17	7.36544758855011	7.66035250967092	5.97727992349992	6.35931031689044	6.954196310386879	7.099084760891861	6.69766263347052	6.943686951597099	6.546894459887639	6.77478705960117	6.765534746362981	6.63081315229913	7.55688918972687	6.45450493755737	6.92362461136832	6.54225804976692	7.52669484554198	6.41447383643093	7.01792190799726	6.9152818658676605	7.025693273680769	7.1261882105221	6.76420813013995	7.05961485629722
LFNG	8.3389591754152	5.24792751344359	6.806066226089031	6.8278190246173205	7.533719071139901	7.50700173276412	7.41700858678878	6.112700132749361	7.26303440583379	8.2667865406949	7.54843662469604	7.431288654291589	7.98527271425345	7.82209277437953	7.77016832010343	7.6667565918848	6.617651119427331	8.50223511485679	7.69905184401685	8.22689381357139	7.48058827023386	8.03452387533439	7.917670434361759	8.196725060786031
HNMT	6.19574129324645	5.714245517666121	7.01234519041983	6.36981542428391	5.41616416473313	6.33270793364061	6.21916852046216	6.721099188707191	5.92124588858559	6.89117612475454	6.004501392234941	6.456149034648	6.61176256006487	7.53915881110803	6.72655877910497	6.38543103719352	6.46270675067016	6.9224357402331504	5.69766263347052	6.96578428466209	6.251719092605961	6.795715006501731	6.770829046032491	5.5999128421871305
RORC	6.75888943272096	7.0574502721839	3.1210154009613698	7.13750352374994	5.354028938054389	6.27612440527424	6.9044840979014195	7.035623909730719	6.62643913669732	7.4966540825934995	6.65248649491816	5.925999418556219	6.777419715515831	7.4153192481403805	6.62935662007961	6.00674683244059	6.546894459887639	6.93781516880342	6.93545974780529	6.797012977836139	7.3327079336406	6.44956137461324	7.2045711442492	7.400879436282179
LYRM7	7.91945926911157	7.95652136333312	8.56262403909987	7.8856963733394005	8.541096615349518	7.99830835035429	8.62753388447279	8.07521171134824	7.9530323772532405	8.82845387393049	8.34340782229781	8.806710717965231	7.97670731184688	8.42206476617281	7.62643913669732	8.382407876294959	8.10328780841202	8.38930867290642	8.02292258905563	8.43045255166553	8.29001884693262	8.50263293508292	8.697315121716251	8.051480865341329
ALG14	6.147713722352151	6.12928301694497	5.99548451887751	5.104336659814741	6.02901108665907	5.894817763307941	5.40258575823259	6.20750245925879	5.38543103719352	5.38887833881199	6.13955135239879	6.44625622988956	6.07895134139482	5.984133594540981	6.02901108665907	6.08321336824898	5.69766263347052	5.897240425574799	4.872828759534889	4.6724253419715	3.0874628412503395	5.42961596420174	5.91408609701272	6.3037807481770995
SPECC1	4.8678964639926505	3.4594316186372995	4.590961241342599	4.37851162325373	6.27239650903749	6.4262647547021	5.94016675048282	3.4594316186372995	5.714245517666121	6.9829935746943095	6.035623909730719	5.88752527074159	6.424586226251099	6.316507819103109	5.99322146736894	5.8404632338695395	3.76553474636298	6.60139939053183	2.13750352374994	6.329123596291571	5.835418840475481	5.7892075753473495	5.575917361118151	6.23074100262691
COQ4	7.5109619192773796	6.49505552836802	6.383704292474049	6.80864246791806	6.93781516880342	5.92124588858559	6.11478344724985	6.54225804976692	6.99322146736894	5.9818526532897405	6.85174904141606	7.2278565730605	6.51412226017071	6.88752527074159	6.67807190511264	6.461070114033049	6.65248649491816	7.0757465380609	6.8278190246173205	7.116863757690901	7.1568415245884	7.00562454919388	6.85299758761332	7.0156938071051504
OAF	0.263034405833794	1.9634741239748899	1.67807190511264	1.37851162325373	1.6322682154995098	3.0531113364595597	1.20163386116965	2.0	1.37851162325373	3.13750352374994	2.23266075679027	1.43295940727611	1.9634741239748899	1.0703893278914	1.6322682154995098	2.78659636189081	2.10433665981474	3.35049724708413	2.78659636189081	1.43295940727611	2.74416109557041	1.0703893278914	1.43295940727611	3.9354597478052904
NDUFB4	1.0	4.02680005934372	4.643856189774719	4.85299758761332	4.643856189774719	3.68929916053589	4.232660756790279	4.63226821549951	4.13750352374994	3.2630344058337903	4.8124982253335595	0.37851162325373	3.2172307162206697	3.8073549220576	4.62058641045188	4.68369645430652	4.9818526532897405	4.03562390973072	4.5668151540109	5.28909670241999	4.15380533607904	4.104336659814741	4.8124982253335595	-0.15200309344505
DAB2IP	2.13750352374994	4.73876783680019	4.20945336562895	3.99095486039699	2.4059923596758397	3.2927817492278497	3.86789646399266	5.2288186904958796	5.5849625007211605	1.13750352374994	4.5668151540109	1.53605290024021	4.06177619758669	1.43295940727611	2.16992500144231	1.76553474636298	1.26303440583379	3.51096191927738	3.37851162325373	4.85798099512757	3.92599941855622	2.20163386116965	4.92599941855622	1.20163386116965
ENPP1	3.1043366598147406	4.62058641045188	2.37851162325373	5.181897643108389	3.877744249949	3.78659636189081	4.32192809488736	3.3219280948873595	5.32912359629157	4.72246602447109	3.0	1.9634741239748899	1.48542682717024	3.5360529002402097	2.7004397181410895	3.7004397181410895	3.72246602447109	3.0179219079972595	4.39917109381982	2.56071495447448	3.78659636189081	2.58496250072116	5.485426827170239	2.48542682717024
MIER3	9.2538474849874	9.12334546075328	8.84643063233652	9.01903466936434	9.03946743827853	9.12928301694497	9.5480512380126	9.24388801221353	9.22568946001544	9.46719795153787	8.49105137636412	8.046032614754209	9.53857696192052	8.63263175211247	9.511752653767381	8.71183901995903	9.88980813694009	9.70925616725348	9.15101653889225	9.42731284413497	9.74180402530956	9.31763872379447	10.0327345285867	8.891176124754539
SLC25A3	7.3828401444752405	8.06069593168755	6.89117612475454	7.82972273508606	7.93487029119203	7.5259122607433495	7.253611151947171	7.14159627838382	7.41362792902417	8.09750545581802	7.6366246205436505	7.2288186904958796	7.395748328179031	7.62789861587175	7.500642736062809	7.3948913664425895	6.86418614465428	7.86542397831313	7.38111029409905	7.525129251203969	8.239359850277468	8.129283016944969	8.165409520319821	7.90628934740607
CCDC24	1.72246602447109	2.29278174922785	1.92599941855622	4.300123724569009	5.554588851677639	2.3219280948873595	4.01792190799726	2.13750352374994	2.29278174922785	1.9634741239748899	2.4594316186373	1.72246602447109	2.92599941855622	2.0703893278914	3.40599235967584	1.8073549220576	3.9541963103868802	3.7970129778361406	4.85798099512757	2.92599941855622	2.8073549220576	3.51096191927738	3.90689059560852	2.86789646399265
EPS8L2	1.9634741239748899	4.08746284125034	3.0531113364595597	4.60880924267552	4.15380533607904	3.1210154009613698	2.9448584458075397	5.12928301694497	1.37851162325373	4.6264391366973205	2.16992500144231	5.161887682376889	4.0089887832272595	2.86789646399265	2.4329594072761096	4.93545974780529	4.25550073314839	4.0089887832272595	3.7114949066500897	3.49825086752783	4.1779177921958395	5.244125943283731	2.76553474636298	2.26303440583379
IMMP1L	7.6080699677216606	7.57288966842058	8.02901108665907	7.90147031982427	8.22062016744785	8.325979979394441	7.9943534368588605	7.60436789989375	7.7892075753473495	7.68018368159249	8.100662339005199	7.46597446450407	7.73063995591679	8.26584942144085	7.461070114033049	8.038370331730679	7.593204354063291	8.065550770955019	6.7045953476324	7.95710204156229	7.612499945739441	8.01736520529273	8.4520352735462	7.82527683005487
SLC25A13	6.568336182133749	6.97498811199193	6.42961596420174	7.215290305651231	7.90267658665114	7.4757334309664	6.834154981401321	7.68439798363757	7.025693273680769	7.25738784269265	6.4396231375571205	6.17592374206376	7.40258575823259	7.286326727090549	6.59693514238723	6.311067102255599	7.11894107272351	7.11478344724985	6.50462039240355	7.35843142862635	7.3828401444752405	7.30560578958543	7.4110872267986	6.9044840979014195
SLC25A13	5.44625622988956	5.50143914515887	4.949534933017009	4.64961545906341	5.19770815795585	5.12928301694497	5.845490050944379	6.316507819103109	4.887525270741589	5.58796498888268	5.432959407276111	5.399171093819821	3.5360529002402097	6.1538053360790395	5.894817763307941	5.44956137461324	5.161887682376889	5.27426166125705	5.53915881110803	6.143638309922039	5.897240425574799	4.22496636500027	5.643856189774719	6.253611151947171
ENPP1	5.23266075679027	4.6724253419715	4.21723071622067	3.76553474636298	1.67807190511264	4.94485844580754	5.6920923754275705	5.54843662469604	5.08746284125034	4.59693514238723	5.49185309632967	3.90689059560852	4.84297883178833	4.8124982253335595	6.20163386116965	4.7279204545632005	5.52669484554198	5.85549144310187	5.354028938054389	1.92599941855622	4.75488750216347	3.58496250072116	6.06824086131282	5.066089190457769
C11orf83	7.37764435839991	7.182890892745481	6.877744249949	7.82527683005487	7.53993424517179	7.113742166049191	6.9044840979014195	6.64529816394863	6.686500527183219	7.57288966842058	7.5109619192773796	7.09275714091985	7.673839055990441	7.5857137087781705	7.41953889151378	6.82527683005487	7.0725345997229505	7.605849867194981	7.26397335480341	7.13134253912326	7.39059890555246	7.4797802640291	7.136478518349169	7.49185309632967
HTATIP2	4.03562390973072	5.8073549220576	5.38887833881199	4.129283016944971	3.62058641045188	4.53605290024021	2.8875252707415897	2.8278190246173196	1.92599941855622	5.24792751344359	3.2479275134435897	4.14567745519564	1.13750352374994	4.74953426766926	3.9541963103868802	4.74416109557041	5.845490050944379	3.2172307162206697	1.37851162325373	3.2479275134435897	1.26303440583379	4.88264304936184	5.1456774551956395	4.06177619758669
VANGL1	5.20163386116965	6.60436789989375	5.954196310386879	5.63807383718072	6.240314329333709	5.99548451887751	5.38887833881199	5.96347412397489	6.312882955284361	5.786596361890809	5.872828759534889	3.1699250014423104	5.94251450533924	5.81762325751143	6.002252451731381	3.96347412397489	6.400879436282179	6.383704292474049	6.02680005934372	5.5235619560570095	6.23266075679027	4.48542682717024	6.125155131322289	6.829088444004889
