Name	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes
CIB1	9.17418205	9.631341608	10.14931856	9.928422862	9.844325435	9.819421431	10.0216344	9.870924363	9.982427979	9.767841354	9.747446952999999	9.47539193	8.984134881000001	9.844615168999999	10.37518623	9.872505147	10.14647809	9.969294467000001	9.867676064	9.908703941	9.927139105	10.40792965	10.01373788
HDDC3	7.57979757	7.2573698570000005	7.504011297000001	7.660558617	7.61178804	7.580672959	7.502876225	7.368769537	7.414964921	7.310911722	7.492272031000001	7.542227296	7.268915446	7.436518011	7.53537138	7.220509112999999	7.47641718	7.553640542	7.399455522999999	7.626490427	7.54991648	7.2655459460000005	7.61618536
DECR2	7.18151596	7.58727931	7.960856767999999	7.772407107	7.821710055	7.561864762999999	7.782652644	7.697670099	7.701407259	7.402754207999999	7.4862042	6.922294577000001	7.2900348820000005	7.64113768	7.80479148	7.5983816179999994	7.79851788	7.356236752999999	7.383677532999999	7.7372795320000005	7.673931528	7.512163318	7.749762755
RAB40C	8.089735268	8.376293539	8.825814476	8.458207458	8.641191494	8.306075322	8.498849572000001	8.331759172	8.726057634	8.355597226	8.354650249	8.28032009	8.206555496	8.386861066	8.545787107	8.717941192	8.616068892000001	8.396935146	8.337386162	8.464317275	8.698192139	8.514097115	8.571815125
FAM195A	7.497227400000001	7.507970135	7.8645529629999995	7.892562271	7.807235119	7.614159507	7.732842098	7.731936424	7.739113296	7.731824275	7.89193237	7.346399568	7.4076802289999994	7.422370487999999	7.781577834	7.80343508	7.6004113570000005	7.668550033	7.7557640160000005	7.935705961	8.040265136	7.440083046	7.825807781
HN1L	8.15736467	8.347788278	8.665056867999999	8.624039847	8.68986503	8.861105653	8.540582613	8.339791706	8.443552289	8.560286182	8.564058291	8.368105429	7.836472361	8.478108715	8.705249429	8.6276019	8.764575007000001	8.580277432	8.677681258	8.546481201	8.913121604	8.573152977000001	8.550293524
FAHD1	6.117983869	6.426963395	7.197756324	6.712569296	6.619857825	6.663254277	7.0123723710000005	6.836760016	6.484922683	6.1114416810000005	6.332026848	6.391046877999999	6.125869204	6.630984499	7.073224842999999	6.779461577999999	7.181508074	6.67888915	6.796569922000001	6.769845509	7.4585022379999995	6.774910291	7.27735211
NDUFB10	8.251867952000001	8.447612343	8.733640367000001	8.429057543999999	8.677922186	8.521692206	8.452946012	8.554132696	8.452389562999999	8.694715271	8.817980683	8.309990298999999	8.38393219	8.366950337	8.567991575	8.461153544	8.396722227	8.414488727	8.684605136	8.594917288	9.150730272999999	8.445087992000001	8.771972785
GFER	6.758661592999999	7.020586646	7.334418013	7.0459449229999995	7.261419072000001	7.065044801	7.115646967999999	7.024192617000001	7.085710225	7.09509081	7.0550265229999995	6.795264734	6.825565678999999	7.083868665	7.164138464	7.307248485	7.411375343	7.116094847	6.877102207	7.007018538	7.42893312	7.242322097000001	7.176289892000001
KCTD5	8.947568186	9.207377967000001	9.814607499	9.535148866	9.572087122000001	9.63857368	9.391437127	9.531688907000001	9.11900442	9.542416956	9.402244296000001	8.987205799	8.565828539	9.209203903999999	9.444514222	9.362462777000001	9.457814701	9.355251611	9.348252686	9.305793742999999	10.07066441	9.573245452	9.589968247
TRAP1	6.072222087999999	5.974966798	5.990091409	5.815112459	6.140020591	6.098267627	5.976405222	6.196994363	6.2580550079999995	6.129902415	5.9432431029999995	5.897724814	6.217194647	5.765419756	5.906343082	5.977963324	5.8834481	5.8052917189999995	5.894795102000001	6.093847257999999	5.807394035	5.852711417999999	5.794461182
NUDT16L1	7.47706428	7.708544966	8.124650335	7.949332396	8.049918493	7.680091201000001	7.865555734	7.679162851	8.08109557	7.764807319	7.889908301	7.5863601570000005	7.7028434610000005	7.711308722999999	7.887301787999999	7.638136362999999	7.70893389	7.842390342000001	7.640323389	8.082771304	8.040910573	7.86326732	7.797335883
PMM2	7.882323068	8.012309961	8.434876975	8.164983474	8.252922213	8.288643491	8.207312574	8.067411383	8.148362687999999	7.869975663	7.904830102999999	7.923641493	7.754330324	8.068777294	8.630707944	8.367934723	8.565251677000001	8.179505346000001	8.418358357	7.59417799	8.510350811	8.38204875	8.32866315
PDXDC1	9.659616411	10.00946183	10.24531681	10.28568019	10.33360074	10.06337204	10.17284804	10.0431216	9.926329117	10.12289101	10.31286233	9.713662559	9.577635927000001	10.08095282	10.33641803	9.861866882000001	10.04957987	10.01018336	10.07905747	10.14148306	10.34027975	10.20598098	10.42697875
TMC7	8.874536221	8.578526908999999	9.220476196	9.009955186000001	9.262706942000001	9.746426571	9.297026097	9.05350932	9.086898142	8.867248853	8.692129015	8.416536495	7.769613704	9.324048389	9.414659819	9.254125542	9.647475444	8.961998146	9.331175961	8.466864478	8.823128518999999	9.56438223	9.111979829
ACSM3	7.336360678999999	7.124927942999999	7.60677354	7.543171332000001	8.697249592999999	8.06446402	7.706782656000001	7.451484811	6.656497422	7.692569957000001	7.546201507	7.228773048	6.234060031	7.0297436929999995	7.404999892999999	8.964993597000001	7.1418082620000005	7.099867378	7.543378451000001	7.66380835	8.333537691	7.693866777999999	8.538751617
UQCRC2	9.694878683999999	10.02801851	10.23848521	10.08002668	10.26862481	10.3248579	10.07490762	9.883571806	9.799754531	9.969630596	10.13606162	10.0140174	9.74493441	9.984145836	10.28731826	10.25453691	10.28077403	9.989748063	10.40424206	10.18634641	10.5582238	10.20205206	10.20988287
LCMT1	7.913821926000001	7.968178804	8.217068444	8.059973336	8.371978393	8.173963306000001	8.077165492	8.035981052999999	7.951937954	8.12573964	8.033599101	8.11996253	7.74768798	8.121936586	8.224064254	8.208807236	8.34760542	8.204931827000001	8.177765482	8.274264817999999	8.428417682000001	8.324069409	8.284083752999999
AQP8	5.867349162999999	6.688424594	5.857788362000001	5.73684214	5.6448208410000005	5.7428047829999995	5.9148180429999995	7.674630968	6.507864429	5.844940655	6.083332101	6.18571616	6.278177467999999	5.563302889	6.1927735	7.380798185	5.611832831	5.739686269	6.041384935	7.816175965	6.604285137000001	5.683011187999999	5.566421313999999
APOBR	6.74115732	7.648549699	8.258993092	7.8101079470000006	7.904403005	7.330838119	7.676748128	7.385058888	7.945699406	7.889358017999999	7.71437707	7.054571364	6.96194226	7.591184011	7.530601605	7.778608471	7.2278548989999996	7.445251197999999	7.471341434	7.509948809	7.874736573	7.792498899	8.067603896
SH2B1	6.642916996	7.052656435	7.094213347	7.258571066	6.742344698999999	6.6997894239999995	6.944958737	6.7234634710000005	7.4281967060000005	6.95341905	7.243152769	6.682246886000001	6.764098017	6.7476993489999995	7.376602622999999	6.912319149	6.615675544	6.83413152	6.718480826	7.26003699	6.917414604	6.990967546	7.276499868999999
ATP2A1	5.303177612	5.635962175	5.669829158	5.559438827	5.396442249	5.262580071	5.311216422	5.599040311	5.7436680220000005	5.568593783	5.700342981	5.336508193999999	5.672922185	5.424548579	5.283844468	5.377931078	5.4140272210000004	5.2899819930000005	5.392414647000001	5.433394037999999	5.289988745	5.57726458	5.444488187999999
KIF22	8.295244571	8.534047422999999	8.377566017000001	8.290425869	8.488107852999999	8.302507009	8.198232045	7.687176171	7.9591018270000005	8.299040844	8.596891524	8.144405878999999	7.853921242	8.222094861	8.10367808	7.842471774	7.96613699	8.262878524	8.034850334	8.336634721	8.542417664	8.214255821	8.274935455
MVP	8.642894968	9.204022561	9.786284885	9.351373593	9.393195479	9.255324698999999	9.472904981000001	9.290704557	9.573955001	9.238892605	9.218506921	8.840796072	8.706105593	9.291912055	9.493879997	9.573390511	9.481017315	9.153563627999999	9.318262551	9.228526611	9.610503579	9.294942226	9.299585068999999
SLC5A2	6.397244933	6.296682401	6.4172456570000005	6.360777442000001	6.523433217999999	6.582318196	6.19776697	6.526768572999999	6.570479159	6.386869352000001	6.30670033	6.303552651	6.466234448	6.325458909	6.523697263	6.307661791	6.328602345	6.341941833	6.062384315	6.578981635	6.244189311	6.379085614	6.314052949
MT1E	9.271261826	8.93976939	9.866892811	9.311857635	9.925950882	9.654682677	9.396850113	9.251378966	9.632772824	8.681814891	9.329091725	9.156708047	9.349513414	9.124381666	9.047737171	9.544886042	9.520669631	9.258732359	9.384242673	9.997254007	8.859615541	8.836439132	9.481592395
CPNE2	9.093503642	9.137823095	9.31230799	9.434310711	9.662847843	8.791827621	9.503185074	9.052938796	9.102448479	9.359203301	9.278362677	8.922510182	9.05435077	9.339410747999999	8.826337547	8.879931127999999	8.406112859	8.978904098	9.052624266	9.53795785	9.501643207999999	9.357375749	9.788688865
COQ9	8.155803526	8.559632189	8.843487993	8.95416826	8.883566773	8.616898105	8.695248579	8.593488465	8.734111093	8.686751527	8.728982021	8.353050015	8.336095713999999	8.641073057	8.92997685	8.954961264	8.739685239	8.541058438	8.640295363	9.063338791	9.306770269	8.699473434	8.811143487
MMP15	7.511587992999999	8.700897172000001	9.285448927000001	8.869918448	8.765926752999999	8.366806036	8.796329497999999	8.678567259	9.045280069	8.912436841	8.832488303	7.9092481779999995	7.710225867999999	8.778914012000001	9.131737665	9.207827148	9.084453042	8.327648988	8.69774549	8.657393254	8.919451667	9.113751226	8.820072494
CA7	6.925681741	6.068567552999999	8.070802289	7.902794626	7.309935082999999	7.523376382	7.562603567999999	6.913322513	8.394095512	7.16161599	7.26589342	7.588878386	7.13129917	7.075155456	6.221380907	7.174298952999999	5.9700249439999995	6.234882466	7.511969277	8.590420067	9.989364527000001	8.311418365	7.702263062999999
PDP2	7.2494268570000004	7.550733049	7.800615075	7.847170351	7.964560767999999	7.631796862000001	7.567526525	7.2565274660000005	7.300080757999999	7.4474391870000005	7.24287564	7.462613851	7.2049924039999995	7.305696625	7.515377776	7.690242181	7.6879379729999995	7.406404722	7.282187308999999	7.149524949	8.034489519	7.762883111	7.715689423
CES2	8.932916318	9.772433486	10.38064086	10.10184058	9.948764851	9.985139149	9.901647119	9.916334988	10.32169845	9.867884722000001	10.09516681	9.626229612000001	8.990623716	9.858025876000001	10.57415809	10.60538683	10.78184404	9.323007192	10.204430699999998	10.16445523	10.49469472	10.24013637	10.11672041
ELMO3	6.812752341	7.171018244	7.3594473	7.615604493999999	7.441495552999999	7.35115519	7.187180937000001	7.3492079210000005	7.72251124	7.35623326	7.496950909	6.883306482	6.815345767	7.210924117999999	7.49910051	7.690035176	7.545124267	7.075261892	7.315208449	7.497946953	7.609584343	7.273323808	7.329348672
HSD11B2	8.139424729	9.939292334	10.44826556	10.51502122	9.563114557999999	8.830798058	9.38264764	8.920247622	10.07579739	9.947334352999999	10.334089800000001	8.542526418	7.940643643	9.641192266000001	9.996104757000001	9.418201475	8.753526286	9.097423925	9.423913124	10.74403065	10.71081978	9.457225552999999	10.62948892
PSKH1	7.55852383	7.757465497999999	7.842334707999999	7.812803742000001	7.828291565	7.448225976	7.7124597239999995	7.689443203	7.867295992000001	7.6971448989999995	7.623405869	7.48900084	7.81431813	7.693668905	7.762324754	7.748526704	7.62392468	7.651531424	7.791992713	7.87115051	7.822245316	7.637597212999999	7.807462628
FUK	6.748691912999999	7.01934249	7.323967193	7.2329535510000005	7.243999809	7.078811111	6.958322602999999	7.300090117000001	7.428554545	6.999133205	7.241491091	6.796442882999999	6.994305869	7.214179323	7.2486589960000005	7.272106627	7.151526502	6.870226045	7.031328156	7.2438240789999995	7.283705031	7.0561627179999995	7.205227677000001
HSD17B2	7.662539627999999	7.573090669	8.438777007	7.9908677720000005	7.929575643	8.724284225	8.038112038	8.35231666	8.232113616	7.872992877000001	7.48080462	7.348719241	6.787673538	8.193962637	8.814875204	8.988631298	9.917911874	7.623713852000001	8.504016148	7.472552522000001	7.892121147	8.813386748	7.788439157999999
MLYCD	6.6667235279999995	6.777405127000001	7.130489496	6.826273143	6.931048835	6.784405305	7.016882232	6.678247876	6.9497279679999995	6.956544281	6.736691978	6.802408486	6.53026749	7.120567433	7.027088977999999	7.152902642999999	7.005026883999999	6.869270577000001	7.017050674	7.0707559479999995	7.375297739	7.081810103	6.937072668
COX4I1	9.414624209	9.623662396	9.685232789	9.672536917	9.687532775	9.568486281	9.477525822	9.319394011	9.599951196000001	9.58442375	9.930167032	9.428889429	9.456946048999999	9.485581824	9.922695362999999	9.637437795	9.572543534	9.290492523	9.697579857000001	9.819133124	9.90389692	9.683111771	9.897606469
SPIRE2	7.550611526	8.177780686	8.630442558	8.352280151	8.106939552	7.914574187	8.276826261	8.092221131	8.389845439	8.251468252	8.388150413	7.660944812	7.640137236	8.202104688	8.359275969	8.429864504	8.08016286	7.819100079	7.857927857000001	8.376752836	8.452834061	8.486099344	8.552933356
AXIN1	7.569155516	7.77757559	8.177713937	7.633961816	7.79910896	7.605633804	8.166327687999999	7.86884657	7.864905428999999	8.064654296	7.910520409	7.610186116	7.661097195	7.724533837	7.818383625	8.175378684	7.838375486	7.931095557999999	7.98598452	7.641662942000001	7.821447217	7.978686197999999	8.068236071
MRPS34	8.614348256	8.712319704	8.959977443	8.786622104	8.894124903	8.692391276	8.622422319	8.694833423	8.69884114	8.915862971000001	8.956290182	8.568487093	8.717660318	8.826664661	8.855522848	8.793082227000001	8.669275554	8.73841145	8.71597424	9.057819732	9.068585593	8.847867302000001	8.770143432000001
NOXO1	6.898343149	7.230231722999999	7.579979364	7.274325682000001	7.403699262000001	6.995116638	7.4640263	7.3708407639999995	7.598403427999999	7.58962909	7.847534256	6.858045612000001	6.941368439	7.199290722000001	7.089859542	7.351941421	7.31984574	7.104902956	6.919543776	7.624569696	7.47291539	7.121294152000001	7.142107525
ECI1	8.078543703	8.372813792999999	8.717926867000001	8.754865998	8.859642268	8.352571794	8.490366522999999	8.192228992	8.684924506	8.694952947	8.823116465	8.203364434	8.281011132	8.396538412	8.584986577999999	8.47497722	8.408996188	8.378000162000001	8.363391138999999	8.80607982	8.920233172	8.587212915	8.506188192
TRAP1	8.92980181	9.014786874	9.346014262	9.057898708	9.643925642000001	9.513722175	9.247519911	9.109315779	8.888073856	9.081170355	9.091891006	9.096231936	8.667722275	9.035560619	9.491747426	9.175899292	9.314658886	9.328599606000001	9.188623102000001	9.217746971	9.627818839	9.165359557	9.205450234
TMEM186	5.93909788	6.228465399	6.300661732999999	6.47306693	6.580790596	6.317746025	6.559539537000001	5.929598036	6.247204064	6.39901605	6.0348657789999995	6.18465428	6.150302783	6.4692767579999995	6.603231514	6.562469533	6.416768798	6.16250197	6.140200847000001	6.3081034570000005	6.874885787	6.517288166	6.4684782510000005
PLA2G10	7.598925856	8.824825244	9.198810255	9.188295601	9.097304481	8.776233112	8.866386505	8.758937545	8.885528537999999	8.527215323	8.72195966	7.8099374589999995	7.351004716	9.125310355	9.230247118	9.261189343	9.318165578	8.423082304	8.773592997	8.020457616	8.533155275	9.216983512999999	9.427033113
ARL6IP1	11.88772468	12.00502963	12.07035831	11.92215754	12.21446157	12.15181818	11.91233331	11.94042258	11.8457963	11.96686256	12.12444115	11.99530093	11.94181688	11.95839385	12.18315558	12.16978145	12.10094236	11.75782762	12.05861772	12.13745618	12.23833009	12.14739422	11.93945717
GDE1	7.859385872000001	8.506482894	8.710146395	8.471346769	8.75264045	8.837877064	8.582089366	8.191461094	8.418460533	8.419433165	8.284476497	8.244065302000001	8.2163594	8.593051401	8.372718825	8.601901675	8.614312867999999	8.473853862999999	8.197283445	8.466177803999999	8.73448378	8.633070275	8.615869145
ERI2	6.231364172	6.63525757	6.968370257999999	6.96547465	7.274191722	7.153634286	6.728304087000001	6.513267974	6.277258592000001	6.622253729	6.385214938	6.574296939	5.905670884	7.088196555	6.90155248	6.762506132	7.355012549	6.553455634	6.593621473	6.454935184	7.425705087000001	7.097142902000001	6.754469893
NDUFAB1	8.172243604	7.915295417	8.387644514	7.86963234	8.504078359	8.716407851	8.432465185	7.810676356	7.826073997999999	8.139999053	7.884498662	8.042079316	7.579485592	8.295073992999999	8.457398163999999	8.144784564	8.587719727	8.273363083	8.287161261	8.109722753	9.032511747000001	8.298753135	8.238200915
CLN3	7.35901196	8.625792772	8.771014055	8.271455619	8.555745048	8.318887404	8.259709362999999	8.162162029	8.697424492	8.403524785	8.594431451	8.160819311000001	8.027168473	8.372382203999999	8.84941226	8.693255954	8.579097798	8.126942627	8.303837453	8.756829318	8.869965124	8.540057427	8.582662292
SULT1A2	6.141458732	8.042944484	7.7317960039999996	7.821983937000001	7.172271229	7.567323541	7.375729252999999	8.379021739	8.216818223999999	7.175786781	7.529780945	6.926726522999999	7.564767139	7.4838379139999995	8.534108827999999	8.436752328999999	8.689167072	6.800743821	7.951574556000001	7.80237831	8.050469121	7.995197569	7.45384043
SULT1A1	5.989363313999999	6.805901576	6.633061958	6.625752536	6.040918764	6.222706477000001	6.234137529	6.534937832000001	6.904422024	6.404087274	6.335432064	5.770659659	6.735549722999999	6.413173509	6.990583728	6.833192286	6.868159305	5.994902641	6.661548592999999	6.502690885	6.836947487000001	6.819475616	6.212737858
MAPK3	9.910165278	10.61864684	10.82654412	10.74162622	10.55096585	10.61372686	10.50709547	10.53983445	10.64149284	10.5465104	10.51046165	10.23230293	9.921690963	10.69974103	10.61103685	10.45000413	10.87565431	10.44896408	10.33528226	10.67874175	10.62686937	10.77856757	10.6263681
DCTPP1	9.766527392	9.848446342	10.07915157	10.1667025	10.59032092	10.16619174	9.966816977999999	9.68486481	9.700232053999999	10.11286198	10.22442775	9.851342539	9.624853786000001	9.874906982	9.975316479	9.82715117	9.951433512000001	9.754836951	9.994354041	10.35340531	10.61194897	9.956806575	10.17229763
